wasted_computation_no_offload,wasted_computation_offload,charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
391853,118190,0.004827586206896552,0.006482758620689655,0.015,187309,88154,192073.1707317073
349260,144278,0.004827586206896552,0.006896551724137931,0.006,182494,130750,185294.1176470588
368097,140414,0.004827586206896552,0.006896551724137931,0.009,180723,111911,185294.1176470588
382184,134147,0.004827586206896552,0.006896551724137931,0.012,180946,97825,185294.1176470588
393224,130746,0.004827586206896552,0.006896551724137931,0.015,180980,86779,185294.1176470588
352128,152864,0.004827586206896552,0.007310344827586207,0.006,177135,127878,178977.2727272727
370277,151920,0.004827586206896552,0.007310344827586207,0.009,174723,109731,178977.2727272727
383955,149065,0.004827586206896552,0.007310344827586207,0.012,173853,96054,178977.2727272727
394486,137971,0.004827586206896552,0.007310344827586207,0.015,176643,85523,178977.2727272727
354951,162249,0.004827586206896552,0.007724137931034483,0.006,172082,125057,173076.9230769231
372334,157452,0.004827586206896552,0.007724137931034483,0.009,170743,107668,173076.9230769231
385498,157820,0.004827586206896552,0.007724137931034483,0.012,168979,94510,173076.9230769231
395837,151627,0.004827586206896552,0.007724137931034483,0.015,170069,84170,173076.9230769231
357699,166231,0.004827586206896552,0.008137931034482758,0.006,168118,122309,167553.1914893617
374418,169765,0.004827586206896552,0.008137931034482758,0.009,164962,105589,167553.1914893617
387274,170029,0.004827586206896552,0.008137931034482758,0.012,163220,92733,167553.1914893617
397221,166056,0.004827586206896552,0.008137931034482758,0.015,163361,82786,167553.1914893617
360316,178730,0.004827586206896552,0.008551724137931035,0.006,162382,119690,162371.13402061857
376377,183210,0.004827586206896552,0.008551724137931035,0.009,158792,103630,162371.13402061857
388625,179033,0.004827586206896552,0.008551724137931035,0.012,158546,91382,162371.13402061857
398432,180101,0.004827586206896552,0.008551724137931035,0.015,157020,81578,162371.13402061857
362995,188808,0.004827586206896552,0.00896551724137931,0.006,157562,117007,157500.0
378248,190572,0.004827586206896552,0.00896551724137931,0.009,154645,101760,157500.0
390079,182704,0.004827586206896552,0.00896551724137931,0.012,155505,89930,157500.0
399458,185424,0.004827586206896552,0.00896551724137931,0.015,153692,80552,157500.0
365227,184389,0.004827586206896552,0.009379310344827585,0.006,155966,114779,152912.62135922333
380030,192424,0.004827586206896552,0.009379310344827585,0.009,152297,99978,152912.62135922333
391500,195132,0.004827586206896552,0.009379310344827585,0.012,150061,88506,152912.62135922333
400660,193868,0.004827586206896552,0.009379310344827585,0.015,149298,79350,152912.62135922333
367456,200895,0.004827586206896552,0.009793103448275862,0.006,149960,112548,148584.90566037735
381808,207769,0.004827586206896552,0.009793103448275862,0.009,146150,98201,148584.90566037735
392875,193930,0.004827586206896552,0.009793103448275862,0.012,148712,87131,148584.90566037735
401649,204875,0.004827586206896552,0.009793103448275862,0.015,144319,78360,148584.90566037735
369914,219557,0.004827586206896552,0.010206896551724139,0.006,143495,110088,144495.4128440367
383609,209137,0.004827586206896552,0.010206896551724139,0.009,143786,96399,144495.4128440367
394246,214263,0.004827586206896552,0.010206896551724139,0.012,140872,85764,144495.4128440367
402922,217569,0.004827586206896552,0.010206896551724139,0.015,138760,77082,144495.4128440367
372004,213457,0.004827586206896552,0.010620689655172414,0.006,142769,108006,140625.00000000003
385265,223796,0.004827586206896552,0.010620689655172414,0.009,138104,94739,140625.00000000003
395669,222637,0.004827586206896552,0.010620689655172414,0.012,136929,84338,140625.00000000003
403773,217276,0.004827586206896552,0.010620689655172414,0.015,137580,76237,140625.00000000003
374106,207210,0.004827586206896552,0.011034482758620689,0.006,141866,105898,136956.52173913043
386724,233502,0.004827586206896552,0.011034482758620689,0.009,133794,93283,136956.52173913043
396900,224337,0.004827586206896552,0.011034482758620689,0.012,134936,83102,136956.52173913043
404826,225037,0.004827586206896552,0.011034482758620689,0.015,133833,75177,136956.52173913043
375938,235253,0.004827586206896552,0.011448275862068966,0.006,133898,104062,133474.57627118647
388235,237876,0.004827586206896552,0.011448275862068966,0.009,131168,91774,133474.57627118647
397971,228389,0.004827586206896552,0.011448275862068966,0.012,132439,82038,133474.57627118647
405831,231901,0.004827586206896552,0.011448275862068966,0.015,130255,74178,133474.57627118647
377717,239238,0.004827586206896552,0.01186206896551724,0.006,130980,102289,130165.28925619833
389662,248983,0.004827586206896552,0.01186206896551724,0.009,126596,90343,130165.28925619833
399305,250931,0.004827586206896552,0.01186206896551724,0.012,124436,80705,130165.28925619833
406831,243651,0.004827586206896552,0.01186206896551724,0.015,125348,73177,130165.28925619833
379621,251466,0.004827586206896552,0.012275862068965518,0.006,126788,100386,127016.12903225805
391184,257225,0.004827586206896552,0.012275862068965518,0.009,122915,88816,127016.12903225805
400429,239426,0.004827586206896552,0.012275862068965518,0.012,126483,79573,127016.12903225805
407809,247823,0.004827586206896552,0.012275862068965518,0.015,123072,72201,127016.12903225805
381436,253828,0.004827586206896552,0.012689655172413793,0.006,124407,98574,124015.74803149607
392553,262469,0.004827586206896552,0.012689655172413793,0.009,120258,87449,124015.74803149607
401439,256584,0.004827586206896552,0.012689655172413793,0.012,120197,78570,124015.74803149607
408787,248741,0.004827586206896552,0.012689655172413793,0.015,121637,71215,124015.74803149607
383066,250064,0.004827586206896552,0.01310344827586207,0.006,123343,96937,121153.84615384616
393827,248954,0.004827586206896552,0.01310344827586207,0.009,122199,86182,121153.84615384616
402520,254496,0.004827586206896552,0.01310344827586207,0.012,119632,77486,121153.84615384616
409549,256607,0.004827586206896552,0.01310344827586207,0.015,118065,70459,121153.84615384616
384732,252250,0.004827586206896552,0.013517241379310345,0.006,121370,95276,118421.05263157896
395256,252342,0.004827586206896552,0.013517241379310345,0.009,120164,84754,118421.05263157896
403571,254860,0.004827586206896552,0.013517241379310345,0.012,118375,76438,118421.05263157896
410513,256356,0.004827586206896552,0.013517241379310345,0.015,117195,69497,118421.05263157896
386264,275525,0.004827586206896552,0.01393103448275862,0.006,115199,93744,115808.82352941178
396461,277262,0.004827586206896552,0.01393103448275862,0.009,112511,83546,115808.82352941178
404595,269126,0.004827586206896552,0.01393103448275862,0.012,113143,75411,115808.82352941178
411255,262042,0.004827586206896552,0.01393103448275862,0.015,114434,68748,115808.82352941178
388035,266499,0.004827586206896552,0.014344827586206896,0.006,115450,91972,113309.35251798562
397807,277859,0.004827586206896552,0.014344827586206896,0.009,111226,82203,113309.35251798562
405681,268369,0.004827586206896552,0.014344827586206896,0.012,112276,74329,113309.35251798562
412187,271041,0.004827586206896552,0.014344827586206896,0.015,110665,67823,113309.35251798562
389384,283466,0.004827586206896552,0.014758620689655172,0.006,110601,90625,110915.49295774648
398947,278085,0.004827586206896552,0.014758620689655172,0.009,110028,81063,110915.49295774648
406712,271901,0.004827586206896552,0.014758620689655172,0.012,110416,73298,110915.49295774648
412895,277381,0.004827586206896552,0.014758620689655172,0.015,107892,67108,110915.49295774648
390792,285157,0.004827586206896552,0.015172413793103448,0.006,108982,89214,108620.6896551724
