wasted_computation_no_offload,wasted_computation_offload,charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
332684,89186,0.006482758620689655,0.005655172413793104,0.009,219684,147321,240340.9090909091
350978,81544,0.006482758620689655,0.005655172413793104,0.012,218162,129024,240340.9090909091
365411,68380,0.006482758620689655,0.005655172413793104,0.015,220075,114596,240340.9090909091
312147,112441,0.006482758620689655,0.006068965517241379,0.006,216315,167857,232417.58241758242
335514,98730,0.006482758620689655,0.006068965517241379,0.009,213918,144492,232417.58241758242
353331,75667,0.006482758620689655,0.006068965517241379,0.012,217611,126673,232417.58241758242
366939,84810,0.006482758620689655,0.006068965517241379,0.015,212154,113065,232417.58241758242
315801,117697,0.006482758620689655,0.006482758620689655,0.006,211438,164204,225000.0
338264,114509,0.006482758620689655,0.006482758620689655,0.009,206453,141738,225000.0
355231,111985,0.006482758620689655,0.006482758620689655,0.012,203404,124777,225000.0
368731,91880,0.006482758620689655,0.006482758620689655,0.015,207641,111278,225000.0
319310,134232,0.006482758620689655,0.006896551724137931,0.006,204285,160695,218041.23711340205
341030,126671,0.006482758620689655,0.006896551724137931,0.009,200448,138976,218041.23711340205
357342,113586,0.006482758620689655,0.006896551724137931,0.012,200763,122667,218041.23711340205
370229,119910,0.006482758620689655,0.006896551724137931,0.015,196052,109778,218041.23711340205
322760,157420,0.006482758620689655,0.007310344827586207,0.006,195704,157240,211500.0
343384,156657,0.006482758620689655,0.007310344827586207,0.009,189300,136621,211500.0
359281,123668,0.006482758620689655,0.007310344827586207,0.012,195310,120725,211500.0
371945,125878,0.006482758620689655,0.007310344827586207,0.015,192127,108065,211500.0
325899,153024,0.006482758620689655,0.007724137931034483,0.006,193552,154106,205339.8058252427
345823,142585,0.006482758620689655,0.007724137931034483,0.009,190796,134180,205339.8058252427
361180,139269,0.006482758620689655,0.007724137931034483,0.012,188279,118828,205339.8058252427
373396,126498,0.006482758620689655,0.007724137931034483,0.015,190151,106610,205339.8058252427
329161,170392,0.006482758620689655,0.008137931034482758,0.006,186554,150846,199528.30188679247
348175,151263,0.006482758620689655,0.008137931034482758,0.009,185836,131831,199528.30188679247
362996,145091,0.006482758620689655,0.008137931034482758,0.012,184468,117009,199528.30188679247
374883,144141,0.006482758620689655,0.008137931034482758,0.015,182436,105125,199528.30188679247
331973,164867,0.006482758620689655,0.008551724137931035,0.006,184818,148033,194036.6972477064
350459,174297,0.006482758620689655,0.008551724137931035,0.009,177378,129549,194036.6972477064
364788,154157,0.006482758620689655,0.008551724137931035,0.012,179674,115220,194036.6972477064
376352,148903,0.006482758620689655,0.008551724137931035,0.015,179169,103648,194036.6972477064
334857,179937,0.006482758620689655,0.00896551724137931,0.006,179016,145152,188839.2857142857
352745,172770,0.006482758620689655,0.00896551724137931,0.009,175437,127255,188839.2857142857
366566,164865,0.006482758620689655,0.00896551724137931,0.012,174480,113441,188839.2857142857
377732,158212,0.006482758620689655,0.00896551724137931,0.015,174455,102271,188839.2857142857
337708,188727,0.006482758620689655,0.009379310344827585,0.006,174367,142300,183913.04347826086
354795,187181,0.006482758620689655,0.009379310344827585,0.009,169447,125214,183913.04347826086
368238,190360,0.006482758620689655,0.009379310344827585,0.012,165093,111770,183913.04347826086
379124,166250,0.006482758620689655,0.009379310344827585,0.015,170291,100884,183913.04347826086
340233,181674,0.006482758620689655,0.009793103448275862,0.006,173310,139774,179237.28813559323
356807,191732,0.006482758620689655,0.009793103448275862,0.009,166266,123199,179237.28813559323
369983,187059,0.006482758620689655,0.009793103448275862,0.012,164291,110027,179237.28813559323
380442,172599,0.006482758620689655,0.009793103448275862,0.015,166644,99561,179237.28813559323
342803,209194,0.006482758620689655,0.010206896551724139,0.006,164851,137199,174793.38842975209
358754,198394,0.006482758620689655,0.010206896551724139,0.009,162558,121248,174793.38842975209
371463,198987,0.006482758620689655,0.010206896551724139,0.012,159096,108545,174793.38842975209
381751,197877,0.006482758620689655,0.010206896551724139,0.015,157105,98255,174793.38842975209
345257,223753,0.006482758620689655,0.010620689655172414,0.006,159732,134744,170564.51612903227
360845,201744,0.006482758620689655,0.010620689655172414,0.009,159821,119165,170564.51612903227
373124,193651,0.006482758620689655,0.010620689655172414,0.012,159182,106884,170564.51612903227
382991,196017,0.006482758620689655,0.010620689655172414,0.015,156233,97017,170564.51612903227
347724,214384,0.006482758620689655,0.011034482758620689,0.006,159160,132277,166535.4330708662
362652,232776,0.006482758620689655,0.011034482758620689,0.009,149989,117358,166535.4330708662
374580,223021,0.006482758620689655,0.011034482758620689,0.012,149118,105430,166535.4330708662
384376,205170,0.006482758620689655,0.011034482758620689,0.015,152071,95631,166535.4330708662
349862,226100,0.006482758620689655,0.011448275862068966,0.006,154695,130146,162692.30769230766
364383,231202,0.006482758620689655,0.011448275862068966,0.009,148738,115623,162692.30769230766
375979,221322,0.006482758620689655,0.011448275862068966,0.012,148115,104030,162692.30769230766
385521,212788,0.006482758620689655,0.011448275862068966,0.015,148411,94489,162692.30769230766
352124,230398,0.006482758620689655,0.01186206896551724,0.006,151760,127885,159022.55639097744
366156,209982,0.006482758620689655,0.01186206896551724,0.009,152316,113853,159022.55639097744
377419,220415,0.006482758620689655,0.01186206896551724,0.012,146925,102590,159022.55639097744
386616,213609,0.006482758620689655,0.01186206896551724,0.015,146810,93390,159022.55639097744
354229,239833,0.006482758620689655,0.012275862068965518,0.006,148084,125774,155514.70588235295
367971,228714,0.006482758620689655,0.012275862068965518,0.009,146071,112032,155514.70588235295
378773,224101,0.006482758620689655,0.012275862068965518,0.012,144446,101233,155514.70588235295
387761,208208,0.006482758620689655,0.012275862068965518,0.015,147290,92247,155514.70588235295
356350,243715,0.006482758620689655,0.012689655172413793,0.006,145319,123659,152158.273381295
369479,237821,0.006482758620689655,0.012689655172413793,0.009,142303,110528,152158.273381295
380127,235398,0.006482758620689655,0.012689655172413793,0.012,139815,99882,152158.273381295
388893,227961,0.006482758620689655,0.012689655172413793,0.015,139858,91114,152158.273381295
358301,255184,0.006482758620689655,0.01310344827586207,0.006,141009,121705,148943.66197183097
371081,239617,0.006482758620689655,0.01310344827586207,0.009,140281,108926,148943.66197183097
381422,238645,0.006482758620689655,0.01310344827586207,0.012,137720,98585,148943.66197183097
389980,246733,0.006482758620689655,0.01310344827586207,0.015,133169,90027,148943.66197183097
360196,266729,0.006482758620689655,0.013517241379310345,0.006,137117,119808,145862.06896551725
372611,253203,0.006482758620689655,0.013517241379310345,0.009,135314,107393,145862.06896551725
382819,246367,0.006482758620689655,0.013517241379310345,0.012,134316,97190,145862.06896551725
391059,242777,0.006482758620689655,0.013517241379310345,0.015,133122,88950,145862.06896551725
362128,251610,0.006482758620689655,0.01393103448275862,0.006,138216,117875,142905.40540540538
374124,254151,0.006482758620689655,0.01393103448275862,0.009,133717,105884,142905.40540540538
383946,258774,0.006482758620689655,0.01393103448275862,0.012,129637,96061,142905.40540540538
392089,247034,0.006482758620689655,0.01393103448275862,0.015,130880,87920,142905.40540540538
363923,278454,0.006482758620689655,0.014344827586206896,0.006,131530,116080,140066.2251655629
375564,260782,0.006482758620689655,0.014344827586206896,0.009,130665,104443,140066.2251655629
385129,257892,0.006482758620689655,0.014344827586206896,0.012,128780,94879,140066.2251655629
393066,252210,0.006482758620689655,0.014344827586206896,0.015,128298,86937,140066.2251655629
365668,267187,0.006482758620689655,0.014758620689655172,0.006,131917,114340,137337.66233766233
377139,272366,0.006482758620689655,0.014758620689655172,0.009,126871,102871,137337.66233766233
386327,265838,0.006482758620689655,0.014758620689655172,0.012,125405,93676,137337.66233766233
394042,254514,0.006482758620689655,0.014758620689655172,0.015,126478,85961,137337.66233766233
367407,265523,0.006482758620689655,0.015172413793103448,0.006,130756,112599,134713.37579617836
378539,262844,0.006482758620689655,0.015172413793103448,0.009,127661,101463,134713.37579617836
387581,270673,0.006482758620689655,0.015172413793103448,0.012,123058,92420,134713.37579617836
395054,269477,0.006482758620689655,0.015172413793103448,0.015,121237,84948,134713.37579617836
369184,275888,0.006482758620689655,0.015586206896551724,0.006,127152,110818,132187.5
379738,263614,0.006482758620689655,0.015586206896551724,0.009,126004,100271,132187.5
388686,273569,0.006482758620689655,0.015586206896551724,0.012,121180,91314,132187.5
396125,274257,0.006482758620689655,0.015586206896551724,0.015,118787,83882,132187.5
370711,281812,0.006482758620689655,0.016,0.006,124705,109295,129754.60122699385
381200,282662,0.006482758620689655,0.016,0.009,120580,98801,129754.60122699385
389824,273515,0.006482758620689655,0.016,0.012,120067,90183,129754.60122699385
397023,281571,0.006482758620689655,0.016,0.015,115794,82978,129754.60122699385
283965,29226,0.006896551724137931,0.004,0.006,262612,196041,284810.12658227846
313523,29317,0.006896551724137931,0.004,0.009,254682,166483,284810.12658227846
335334,32933,0.006896551724137931,0.004,0.012,248379,144672,284810.12658227846
352089,26225,0.006896551724137931,0.004,0.015,247162,127917,284810.12658227846
288747,58000,0.006896551724137931,0.004413793103448276,0.006,250414,191253,274390.243902439
317055,37357,0.006896551724137931,0.004413793103448276,0.009,248650,162952,274390.243902439
337910,32051,0.006896551724137931,0.004413793103448276,0.012,245803,142096,274390.243902439
354095,38309,0.006896551724137931,0.004413793103448276,0.015,240292,125913,274390.243902439
293254,55601,0.006896551724137931,0.004827586206896552,0.006,246820,186746,264705.88235294115
320128,48784,0.006896551724137931,0.004827586206896552,0.009,241822,159878,264705.88235294115
340377,46888,0.006896551724137931,0.004827586206896552,0.012,237926,139629,264705.88235294115
356041,50190,0.006896551724137931,0.004827586206896552,0.015,233657,123967,264705.88235294115
297540,74682,0.006896551724137931,0.005241379310344827,0.006,237766,182467,255681.8181818182
323447,61326,0.006896551724137931,0.005241379310344827,0.009,234686,156554,255681.8181818182
342861,57100,0.006896551724137931,0.005241379310344827,0.012,231828,137149,255681.8181818182
357941,56435,0.006896551724137931,0.005241379310344827,0.015,229050,122065,255681.8181818182
301579,102214,0.006896551724137931,0.005655172413793104,0.006,226804,178421,247252.74725274724
326459,76525,0.006896551724137931,0.005655172413793104,0.009,226959,153548,247252.74725274724
345067,70176,0.006896551724137931,0.005655172413793104,0.012,224831,134941,247252.74725274724
359814,55446,0.006896551724137931,0.005655172413793104,0.015,227219,120195,247252.74725274724
305354,98676,0.006896551724137931,0.006068965517241379,0.006,224218,174652,239361.70212765958
329187,96268,0.006896551724137931,0.006068965517241379,0.009,218186,150815,239361.70212765958
347409,89040,0.006896551724137931,0.006068965517241379,0.012,216316,132601,239361.70212765958
361562,82424,0.006896551724137931,0.006068965517241379,0.015,215542,118446,239361.70212765958
309035,130345,0.006896551724137931,0.006482758620689655,0.006,213083,170969,231958.76288659792
332058,107408,0.006896551724137931,0.006482758620689655,0.009,212190,147951,231958.76288659792
349491,90361,0.006896551724137931,0.006482758620689655,0.012,213448,130511,231958.76288659792
363257,79316,0.006896551724137931,0.006482758620689655,0.015,214617,116746,231958.76288659792
312623,127486,0.006896551724137931,0.006896551724137931,0.006,210116,167384,225000.0
334829,115242,0.006896551724137931,0.006896551724137931,0.009,207255,145178,225000.0
351577,109358,0.006896551724137931,0.006896551724137931,0.012,205072,128425,225000.0
364952,96727,0.006896551724137931,0.006896551724137931,0.015,206606,115051,225000.0
316236,141316,0.006896551724137931,0.007310344827586207,0.006,203687,163771,218446.60194174756
337221,130254,0.006896551724137931,0.007310344827586207,0.009,200411,142783,218446.60194174756
353715,118798,0.006896551724137931,0.007310344827586207,0.012,199961,126285,218446.60194174756
366697,109016,0.006896551724137931,0.007310344827586207,0.015,200504,113313,218446.60194174756
319366,153080,0.006896551724137931,0.007724137931034483,0.006,197787,160640,212264.1509433962
339912,137714,0.006896551724137931,0.007724137931034483,0.009,195811,140095,212264.1509433962
355701,131252,0.006896551724137931,0.007724137931034483,0.012,193773,124301,212264.1509433962
368188,116687,0.006896551724137931,0.007724137931034483,0.015,196040,111821,212264.1509433962
322607,157730,0.006896551724137931,0.008137931034482758,0.006,193699,157393,206422.01834862385
342178,147036,0.006896551724137931,0.008137931034482758,0.009,190720,137827,206422.01834862385
357501,142032,0.006896551724137931,0.008137931034482758,0.012,188420,122500,206422.01834862385
369748,129964,0.006896551724137931,0.008137931034482758,0.015,189859,110262,206422.01834862385
325562,171848,0.006896551724137931,0.008551724137931035,0.006,187728,154444,200892.85714285713
344617,150695,0.006896551724137931,0.008551724137931035,0.009,187367,135393,200892.85714285713
359333,140344,0.006896551724137931,0.008551724137931035,0.012,187068,120676,200892.85714285713
371181,138623,0.006896551724137931,0.008551724137931035,0.015,185229,108827,200892.85714285713
328484,179320,0.006896551724137931,0.00896551724137931,0.006,183383,151518,195652.17391304346
346727,157172,0.006896551724137931,0.00896551724137931,0.009,183404,133275,195652.17391304346
361197,135858,0.006896551724137931,0.00896551724137931,0.012,186332,118813,195652.17391304346
372675,155031,0.006896551724137931,0.00896551724137931,0.015,178155,107332,195652.17391304346
331290,179997,0.006896551724137931,0.009379310344827585,0.006,180519,148715,190677.9661016949
349031,179302,0.006896551724137931,0.009379310344827585,0.009,175410,130979,190677.9661016949
362808,167678,0.006896551724137931,0.009379310344827585,0.012,175088,117197,190677.9661016949
374107,155561,0.006896551724137931,0.009379310344827585,0.015,176387,105900,190677.9661016949
334018,189622,0.006896551724137931,0.009793103448275862,0.006,175951,145988,185950.4132231405
351158,189793,0.006896551724137931,0.009793103448275862,0.009,170666,128852,185950.4132231405
364607,189542,0.006896551724137931,0.009793103448275862,0.012,166727,115403,185950.4132231405
375481,165581,0.006896551724137931,0.009793103448275862,0.015,171725,104525,185950.4132231405
336789,196313,0.006896551724137931,0.010206896551724139,0.006,172135,143215,181451.6129032258
353099,197479,0.006896551724137931,0.010206896551724139,0.009,166621,126908,181451.6129032258
366186,189026,0.006896551724137931,0.010206896551724139,0.012,165228,113820,181451.6129032258
376872,169896,0.006896551724137931,0.010206896551724139,0.015,168766,103128,181451.6129032258
339281,216662,0.006896551724137931,0.010620689655172414,0.006,165425,140720,177165.35433070868
355085,184772,0.006896551724137931,0.010620689655172414,0.009,167796,124921,177165.35433070868
367822,182121,0.006896551724137931,0.010620689655172414,0.012,165631,112178,177165.35433070868
378213,194005,0.006896551724137931,0.010620689655172414,0.015,159665,101797,177165.35433070868
341587,206187,0.006896551724137931,0.011034482758620689,0.006,165490,138419,173076.92307692312
357024,208273,0.006896551724137931,0.011034482758620689,0.009,160039,122979,173076.92307692312
369458,209888,0.006896551724137931,0.011034482758620689,0.012,156106,110551,173076.92307692312
379418,192621,0.006896551724137931,0.011034482758620689,0.015,158823,100588,173076.92307692312
343933,209076,0.006896551724137931,0.011448275862068966,0.006,162545,136072,169172.93233082705
358830,219501,0.006896551724137931,0.011448275862068966,0.009,155348,121172,169172.93233082705
370973,218266,0.006896551724137931,0.011448275862068966,0.012,152114,109036,169172.93233082705
380646,190573,0.006896551724137931,0.011448275862068966,0.015,157982,99362,169172.93233082705
346361,225710,0.006896551724137931,0.01186206896551724,0.006,157096,133646,165441.17647058822
360671,210193,0.006896551724137931,0.01186206896551724,0.009,156057,119335,165441.17647058822
372398,217517,0.006896551724137931,0.01186206896551724,0.012,150926,107602,165441.17647058822
381857,205487,0.006896551724137931,0.01186206896551724,0.015,152081,98151,165441.17647058822
348410,234914,0.006896551724137931,0.012275862068965518,0.006,153369,131595,161870.5035971223
362544,220810,0.006896551724137931,0.012275862068965518,0.009,151770,117466,161870.5035971223
373774,236709,0.006896551724137931,0.012275862068965518,0.012,144073,106235,161870.5035971223
383022,221174,0.006896551724137931,0.012275862068965518,0.015,146042,96984,161870.5035971223
350590,222559,0.006896551724137931,0.012689655172413793,0.006,153759,129410,158450.70422535215
364123,223342,0.006896551724137931,0.012689655172413793,0.009,149246,115885,158450.70422535215
375164,224528,0.006896551724137931,0.012689655172413793,0.012,146083,104836,158450.70422535215
384212,208121,0.006896551724137931,0.012689655172413793,0.015,148847,95796,158450.70422535215
352724,232653,0.006896551724137931,0.01310344827586207,0.006,149640,127285,155172.41379310345
365765,248923,0.006896551724137931,0.01310344827586207,0.009,141541,114243,155172.41379310345
376535,230538,0.006896551724137931,0.01310344827586207,0.012,143043,103467,155172.41379310345
385315,236069,0.006896551724137931,0.01310344827586207,0.015,139163,94690,155172.41379310345
354633,257484,0.006896551724137931,0.013517241379310345,0.006,143334,125376,152027.027027027
367383,244476,0.006896551724137931,0.013517241379310345,0.009,141290,112620,152027.027027027
377799,232466,0.006896551724137931,0.013517241379310345,0.012,141253,102209,152027.027027027
386466,236899,0.006896551724137931,0.013517241379310345,0.015,137791,93542,152027.027027027
356564,227202,0.006896551724137931,0.01393103448275862,0.006,147063,123445,149006.6225165563
368950,244805,0.006896551724137931,0.01393103448275862,0.009,139558,111056,149006.6225165563
379108,251912,0.006896551724137931,0.01393103448275862,0.012,134604,100895,149006.6225165563
387556,237726,0.006896551724137931,0.01393103448275862,0.015,136406,92450,149006.6225165563
358523,262205,0.006896551724137931,0.014344827586206896,0.006,138668,121487,146103.8961038961
370472,260103,0.006896551724137931,0.014344827586206896,0.009,134581,109535,146103.8961038961
380478,250834,0.006896551724137931,0.014344827586206896,0.012,133780,99531,146103.8961038961
388563,235179,0.006896551724137931,0.014344827586206896,0.015,136076,91444,146103.8961038961
360270,241595,0.006896551724137931,0.014758620689655172,0.006,140780,119730,143312.10191082803
371976,259072,0.006896551724137931,0.014758620689655172,0.009,133442,108033,143312.10191082803
381688,255230,0.006896551724137931,0.014758620689655172,0.012,131363,98322,143312.10191082803
389619,241800,0.006896551724137931,0.014758620689655172,0.015,132955,90384,143312.10191082803
361989,247109,0.006896551724137931,0.015172413793103448,0.006,138108,118017,140625.0
373360,271140,0.006896551724137931,0.015172413793103448,0.009,129278,106648,140625.0
382786,267507,0.006896551724137931,0.015172413793103448,0.012,126986,97223,140625.0
390651,251375,0.006896551724137931,0.015172413793103448,0.015,129283,89358,140625.0
363702,247760,0.006896551724137931,0.015586206896551724,0.006,136272,116305,138036.80981595092
374800,264135,0.006896551724137931,0.015586206896551724,0.009,129687,105209,138036.80981595092
384054,263654,0.006896551724137931,0.015586206896551724,0.012,126760,95956,138036.80981595092
391695,262986,0.006896551724137931,0.015586206896551724,0.015,124798,88305,138036.80981595092
365457,279036,0.006896551724137931,0.016,0.006,129397,114553,135542.16867469877
376143,258799,0.006896551724137931,0.016,0.009,129396,103865,135542.16867469877
385111,268929,0.006896551724137931,0.016,0.012,124324,94899,135542.16867469877
392652,270075,0.006896551724137931,0.016,0.015,121923,87348,135542.16867469877
277173,25314,0.007310344827586207,0.004,0.006,267401,202828,290853.65853658534
307098,20041,0.007310344827586207,0.004,0.009,260739,172907,290853.65853658534
329415,25752,0.007310344827586207,0.004,0.012,253478,150587,290853.65853658534
346588,27537,0.007310344827586207,0.004,0.015,248909,133421,290853.65853658534
282040,46889,0.007310344827586207,0.004413793103448276,0.006,257237,197960,280588.23529411765
310609,25440,0.007310344827586207,0.004413793103448276,0.009,255478,169397,280588.23529411765
332014,30624,0.007310344827586207,0.004413793103448276,0.012,248931,147988,280588.23529411765
348630,36934,0.007310344827586207,0.004413793103448276,0.015,243146,131378,280588.23529411765
286577,63099,0.007310344827586207,0.004827586206896552,0.006,248766,193424,271022.72727272724
313871,54339,0.007310344827586207,0.004827586206896552,0.009,243442,166131,271022.72727272724
334505,39880,0.007310344827586207,0.004827586206896552,0.012,242957,145502,271022.72727272724
350672,41220,0.007310344827586207,0.004827586206896552,0.015,239215,129337,271022.72727272724
290893,73961,0.007310344827586207,0.005241379310344827,0.006,242070,189107,262087.91208791215
317184,55257,0.007310344827586207,0.005241379310344827,0.009,239680,162816,262087.91208791215
336997,48323,0.007310344827586207,0.005241379310344827,0.012,237392,143009,262087.91208791215
352711,50596,0.007310344827586207,0.005241379310344827,0.015,233578,127296,262087.91208791215
294847,80353,0.007310344827586207,0.005655172413793104,0.006,236334,185156,253723.40425531915
320225,72557,0.007310344827586207,0.005655172413793104,0.009,231550,159775,253723.40425531915
339351,63019,0.007310344827586207,0.005655172413793104,0.012,229991,140651,253723.40425531915
354414,59084,0.007310344827586207,0.005655172413793104,0.015,228349,125593,253723.40425531915
298802,98620,0.007310344827586207,0.006068965517241379,0.006,228321,181203,245876.28865979382
323273,84590,0.007310344827586207,0.006068965517241379,0.009,225069,156732,245876.28865979382
341800,62460,0.007310344827586207,0.006068965517241379,0.012,227731,138207,245876.28865979382
356279,63255,0.007310344827586207,0.006068965517241379,0.015,224703,123726,245876.28865979382
302741,121672,0.007310344827586207,0.006482758620689655,0.006,219080,177266,238500.00000000003
325983,90079,0.007310344827586207,0.006482758620689655,0.009,220546,154019,238500.00000000003
343996,93536,0.007310344827586207,0.006482758620689655,0.012,215412,136012,238500.00000000003
358057,77419,0.007310344827586207,0.006482758620689655,0.015,217759,121949,238500.00000000003
306263,108615,0.007310344827586207,0.006896551724137931,0.006,218787,173743,231553.39805825244
328837,106861,0.007310344827586207,0.006896551724137931,0.009,213112,151164,231553.39805825244
345990,91187,0.007310344827586207,0.006896551724137931,0.012,213779,134017,231553.39805825244
359903,83288,0.007310344827586207,0.006896551724137931,0.015,213784,120106,231553.39805825244
309904,132984,0.007310344827586207,0.007310344827586207,0.006,209693,170102,224999.99999999997
331488,116266,0.007310344827586207,0.007310344827586207,0.009,207740,148519,224999.99999999997
348090,102221,0.007310344827586207,0.007310344827586207,0.012,208050,131918,224999.99999999997
361470,102209,0.007310344827586207,0.007310344827586207,0.015,205313,118537,224999.99999999997
313170,154238,0.007310344827586207,0.007724137931034483,0.006,202073,166838,218807.33944954126
333953,130969,0.007310344827586207,0.007724137931034483,0.009,201056,146056,218807.33944954126
350126,108339,0.007310344827586207,0.007724137931034483,0.012,203868,129880,218807.33944954126
363103,111513,0.007310344827586207,0.007724137931034483,0.015,200462,116903,218807.33944954126
316461,162995,0.007310344827586207,0.008137931034482758,0.006,196907,163544,212946.42857142855
336352,137711,0.007310344827586207,0.008137931034482758,0.009,196880,143655,212946.42857142855
352086,128219,0.007310344827586207,0.008137931034482758,0.012,195793,127920,212946.42857142855
364791,132753,0.007310344827586207,0.008137931034482758,0.015,191479,115218,212946.42857142855
319504,148476,0.007310344827586207,0.008551724137931035,0.006,197209,160496,207391.3043478261
338805,160199,0.007310344827586207,0.008551724137931035,0.009,188508,141203,207391.3043478261
353983,129153,0.007310344827586207,0.008551724137931035,0.012,193407,126023,207391.3043478261
366196,140897,0.007310344827586207,0.008551724137931035,0.015,187171,113812,207391.3043478261
322374,177398,0.007310344827586207,0.00896551724137931,0.006,188324,157630,202118.6440677966
341080,163373,0.007310344827586207,0.00896551724137931,0.009,185218,138922,202118.6440677966
355795,152412,0.007310344827586207,0.00896551724137931,0.012,184427,124209,202118.6440677966
367742,141574,0.007310344827586207,0.00896551724137931,0.015,185229,112264,202118.6440677966
325400,181375,0.007310344827586207,0.009379310344827585,0.006,184494,154607,197107.43801652893
343324,165464,0.007310344827586207,0.009379310344827585,0.009,182464,136678,197107.43801652893
357729,156176,0.007310344827586207,0.009379310344827585,0.012,181557,122281,197107.43801652893
369196,157330,0.007310344827586207,0.009379310344827585,0.015,178502,110806,197107.43801652893
328142,180955,0.007310344827586207,0.009793103448275862,0.006,182147,151867,192338.70967741933
345582,168931,0.007310344827586207,0.009793103448275862,0.009,179493,134428,192338.70967741933
359362,173680,0.007310344827586207,0.009793103448275862,0.012,174506,120644,192338.70967741933
370654,166285,0.007310344827586207,0.009793103448275862,0.015,174173,109355,192338.70967741933
330703,182516,0.007310344827586207,0.010206896551724139,0.006,179088,149303,187795.2755905512
347708,167951,0.007310344827586207,0.010206896551724139,0.009,177672,132292,187795.2755905512
361012,172912,0.007310344827586207,0.010206896551724139,0.012,172999,118995,187795.2755905512
372027,173829,0.007310344827586207,0.010206896551724139,0.015,170262,107982,187795.2755905512
333303,204829,0.007310344827586207,0.010620689655172414,0.006,172269,146705,183461.53846153847
349652,180434,0.007310344827586207,0.010620689655172414,0.009,172593,130350,183461.53846153847
362655,186405,0.007310344827586207,0.010620689655172414,0.012,167422,117349,183461.53846153847
373444,173755,0.007310344827586207,0.010620689655172414,0.015,168781,106556,183461.53846153847
335794,206922,0.007310344827586207,0.011034482758620689,0.006,169637,144214,179323.3082706767
351658,211842,0.007310344827586207,0.011034482758620689,0.009,162630,128351,179323.3082706767
364340,193780,0.007310344827586207,0.011034482758620689,0.012,163632,115670,179323.3082706767
374834,191442,0.007310344827586207,0.011034482758620689,0.015,161776,105172,179323.3082706767
338186,216493,0.007310344827586207,0.011448275862068966,0.006,165223,141820,175367.64705882352
353520,212624,0.007310344827586207,0.011448275862068966,0.009,160787,126486,175367.64705882352
365980,198204,0.007310344827586207,0.011448275862068966,0.012,160927,114028,175367.64705882352
376009,193267,0.007310344827586207,0.011448275862068966,0.015,159931,104000,175367.64705882352
340659,238212,0.007310344827586207,0.01186206896551724,0.006,159041,139348,171582.73381294962
355509,201380,0.007310344827586207,0.01186206896551724,0.009,161805,124495,171582.73381294962
367506,192791,0.007310344827586207,0.01186206896551724,0.012,160884,112501,171582.73381294962
377336,194472,0.007310344827586207,0.01186206896551724,0.015,158251,102674,171582.73381294962
342773,209438,0.007310344827586207,0.012275862068965518,0.006,162300,137232,167957.74647887322
357176,214539,0.007310344827586207,0.012275862068965518,0.009,156869,122830,167957.74647887322
368910,206299,0.007310344827586207,0.012275862068965518,0.012,155669,111100,167957.74647887322
378600,207447,0.007310344827586207,0.012275862068965518,0.015,152977,101408,167957.74647887322
344938,238542,0.007310344827586207,0.012689655172413793,0.006,154883,135064,164482.75862068968
358950,215979,0.007310344827586207,0.012689655172413793,0.009,154772,121052,164482.75862068968
370251,221369,0.007310344827586207,0.012689655172413793,0.012,149973,109757,164482.75862068968
379806,206381,0.007310344827586207,0.012689655172413793,0.015,152083,100201,164482.75862068968
347174,238777,0.007310344827586207,0.01310344827586207,0.006,152734,132826,161148.64864864864
360610,234583,0.007310344827586207,0.01310344827586207,0.009,148749,119395,161148.64864864864
371677,224272,0.007310344827586207,0.01310344827586207,0.012,147871,108329,161148.64864864864
380888,220843,0.007310344827586207,0.01310344827586207,0.015,146540,99122,161148.64864864864
349257,258794,0.007310344827586207,0.013517241379310345,0.006,147145,130745,157947.01986754965
362407,240564,0.007310344827586207,0.013517241379310345,0.009,145686,117599,157947.01986754965
373047,235585,0.007310344827586207,0.013517241379310345,0.012,143452,106961,157947.01986754965
381989,232217,0.007310344827586207,0.013517241379310345,0.015,141981,98019,157947.01986754965
351172,256420,0.007310344827586207,0.01393103448275862,0.006,145859,128828,154870.1298701299
363887,239109,0.007310344827586207,0.01393103448275862,0.009,144500,116121,154870.1298701299
374382,247243,0.007310344827586207,0.01393103448275862,0.012,139133,105624,154870.1298701299
383088,229290,0.007310344827586207,0.01393103448275862,0.015,141685,96916,154870.1298701299
353003,257330,0.007310344827586207,0.014344827586206896,0.006,143866,127005,151910.8280254777
365473,226297,0.007310344827586207,0.014344827586206896,0.009,145890,114534,151910.8280254777
375639,247297,0.007310344827586207,0.014344827586206896,0.012,137697,104369,151910.8280254777
384284,232739,0.007310344827586207,0.014344827586206896,0.015,139572,95716,151910.8280254777
354917,260510,0.007310344827586207,0.014758620689655172,0.006,141586,125089,149062.50000000003
366994,256609,0.007310344827586207,0.014758620689655172,0.009,137661,113012,149062.50000000003
376938,256411,0.007310344827586207,0.014758620689655172,0.012,134258,103070,149062.50000000003
385403,243035,0.007310344827586207,0.014758620689655172,0.015,135425,94605,149062.50000000003
356750,247193,0.007310344827586207,0.015172413793103448,0.006,142209,123251,146319.01840490798
368473,250876,0.007310344827586207,0.015172413793103448,0.009,137532,111535,146319.01840490798
378178,240609,0.007310344827586207,0.015172413793103448,0.012,137146,101825,146319.01840490798
386330,237023,0.007310344827586207,0.015172413793103448,0.015,135999,93677,146319.01840490798
