wasted_computation_no_offload,wasted_computation_offload,charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
389975,261014,0.004,0.011034482758620689,0.015,102836,60033,119724.77064220185
365993,263610,0.004,0.011448275862068966,0.006,106270,84015,116517.85714285714
376264,275387,0.004,0.011448275862068966,0.009,100801,73739,116517.85714285714
384306,280978,0.004,0.011448275862068966,0.012,96960,65700,116517.85714285714
390831,276501,0.004,0.011448275862068966,0.015,96723,59177,116517.85714285714
367600,290723,0.004,0.01186206896551724,0.006,98999,82408,113478.26086956522
377585,283182,0.004,0.01186206896551724,0.009,97272,72424,113478.26086956522
385331,279493,0.004,0.01186206896551724,0.012,96316,64677,113478.26086956522
391628,279597,0.004,0.01186206896551724,0.015,94928,58381,113478.26086956522
369210,290591,0.004,0.012275862068965518,0.006,97462,80799,110593.22033898305
378738,284689,0.004,0.012275862068965518,0.009,95937,71269,110593.22033898305
386322,294099,0.004,0.012275862068965518,0.012,91015,63687,110593.22033898305
392443,290033,0.004,0.012275862068965518,0.015,90630,57558,110593.22033898305
370752,295645,0.004,0.012689655172413793,0.006,95073,79252,107851.23966942151
379839,278869,0.004,0.012689655172413793,0.009,96279,70168,107851.23966942151
387192,291801,0.004,0.012689655172413793,0.012,90697,62811,107851.23966942151
393216,287741,0.004,0.012689655172413793,0.015,90586,56793,107851.23966942151
371979,291586,0.004,0.01310344827586207,0.006,94533,78028,105241.93548387098
380928,303556,0.004,0.01310344827586207,0.009,88868,69078,105241.93548387098
388182,291057,0.004,0.01310344827586207,0.012,90191,61827,105241.93548387098
393858,287388,0.004,0.01310344827586207,0.015,89864,56150,105241.93548387098
373377,308404,0.004,0.013517241379310345,0.006,89731,76630,102755.90551181104
382081,294837,0.004,0.013517241379310345,0.009,89758,67927,102755.90551181104
389097,293557,0.004,0.013517241379310345,0.012,88448,60909,102755.90551181104
394584,289276,0.004,0.013517241379310345,0.015,88452,55424,102755.90551181104
374759,302739,0.004,0.01393103448275862,0.006,89576,75241,100384.61538461539
383119,301404,0.004,0.01393103448275862,0.009,87275,66888,100384.61538461539
389797,300742,0.004,0.01393103448275862,0.012,85617,60210,100384.61538461539
395418,297481,0.004,0.01393103448275862,0.015,85172,54591,100384.61538461539
375980,308685,0.004,0.014344827586206896,0.006,87332,74026,98120.30075187972
384105,315807,0.004,0.014344827586206896,0.009,82614,65900,98120.30075187972
390683,305609,0.004,0.014344827586206896,0.012,83280,59317,98120.30075187972
395922,295628,0.004,0.014344827586206896,0.015,85015,54084,98120.30075187972
377180,315707,0.004,0.014758620689655172,0.006,84587,72828,95955.8823529412
385223,316793,0.004,0.014758620689655172,0.009,81418,64786,95955.8823529412
391492,308828,0.004,0.014758620689655172,0.012,81643,58517,95955.8823529412
396656,307336,0.004,0.014758620689655172,0.015,80661,53353,95955.8823529412
378583,308222,0.004,0.015172413793103448,0.006,84896,71426,93884.89208633095
385992,321204,0.004,0.015172413793103448,0.009,79605,64014,93884.89208633095
392177,312635,0.004,0.015172413793103448,0.012,79720,57830,93884.89208633095
397267,308732,0.004,0.015172413793103448,0.015,79688,52736,93884.89208633095
379615,310927,0.004,0.015586206896551724,0.006,83452,70394,91901.40845070424
386990,316212,0.004,0.015586206896551724,0.009,79879,63016,91901.40845070424
392918,309185,0.004,0.015586206896551724,0.012,79917,57091,91901.40845070424
397928,308392,0.004,0.015586206896551724,0.015,79080,52081,91901.40845070424
380845,321478,0.004,0.016,0.006,80192,69161,90000.0
387997,310595,0.004,0.016,0.009,80198,62012,90000.0
393711,321629,0.004,0.016,0.012,75817,56298,90000.0
398507,315752,0.004,0.016,0.015,76121,51501,90000.0
312260,103009,0.004413793103448276,0.004,0.006,199156,137741,236065.57377049178
335855,98953,0.004413793103448276,0.004,0.009,194735,114153,236065.57377049178
352767,90101,0.004413793103448276,0.004,0.012,194417,97242,236065.57377049178
365240,88190,0.004413793103448276,0.004,0.015,192781,84769,236065.57377049178
315959,114558,0.004413793103448276,0.004413793103448276,0.006,191714,134048,225000.0
338444,113411,0.004413793103448276,0.004413793103448276,0.009,186761,111563,225000.0
354554,96595,0.004413793103448276,0.004413793103448276,0.012,189610,95453,225000.0
366543,97431,0.004413793103448276,0.004413793103448276,0.015,187182,83464,225000.0
319563,112881,0.004413793103448276,0.004827586206896552,0.006,188730,130441,214925.37313432834
341126,124908,0.004413793103448276,0.004827586206896552,0.009,180189,108874,214925.37313432834
356423,120190,0.004413793103448276,0.004827586206896552,0.012,178710,93583,214925.37313432834
368082,114611,0.004413793103448276,0.004827586206896552,0.015,178611,81927,214925.37313432834
323012,143141,0.004413793103448276,0.005241379310344827,0.006,176521,126992,205714.28571428574
343624,144651,0.004413793103448276,0.005241379310344827,0.009,170929,106381,205714.28571428574
358210,128389,0.004413793103448276,0.005241379310344827,0.012,173444,91796,205714.28571428574
369374,124401,0.004413793103448276,0.005241379310344827,0.015,173169,80634,205714.28571428574
326315,148660,0.004413793103448276,0.005655172413793104,0.006,171923,123693,197260.27397260274
345849,148767,0.004413793103448276,0.005655172413793104,0.009,167176,104151,197260.27397260274
359945,145196,0.004413793103448276,0.005655172413793104,0.012,165457,90061,197260.27397260274
370714,141735,0.004413793103448276,0.005655172413793104,0.015,164746,79288,197260.27397260274
329392,166019,0.004413793103448276,0.006068965517241379,0.006,163973,120610,189473.68421052632
347988,157350,0.004413793103448276,0.006068965517241379,0.009,162166,102014,189473.68421052632
361538,163903,0.004413793103448276,0.006068965517241379,0.012,157122,88467,189473.68421052632
372133,161135,0.004413793103448276,0.006068965517241379,0.015,155856,77876,189473.68421052632
332348,172170,0.004413793103448276,0.006482758620689655,0.006,159469,117657,182278.48101265822
350241,172764,0.004413793103448276,0.006482758620689655,0.009,154925,99768,182278.48101265822
363230,169649,0.004413793103448276,0.006482758620689655,0.012,153267,86770,182278.48101265822
373386,164463,0.004413793103448276,0.006482758620689655,0.015,153133,76622,182278.48101265822
335200,192025,0.004413793103448276,0.006896551724137931,0.006,151422,114808,175609.75609756098
352131,176865,0.004413793103448276,0.006896551724137931,0.009,151461,97875,175609.75609756098
364721,184703,0.004413793103448276,0.006896551724137931,0.012,146288,85287,175609.75609756098
374579,169361,0.004413793103448276,0.006896551724137931,0.015,149818,75430,175609.75609756098
338029,205677,0.004413793103448276,0.007310344827586207,0.006,145540,111977,169411.76470588235
354056,197379,0.004413793103448276,0.007310344827586207,0.009,143076,95947,169411.76470588235
366301,188698,0.004413793103448276,0.007310344827586207,0.012,143157,83708,169411.76470588235
375758,193411,0.004413793103448276,0.007310344827586207,0.015,139583,74251,169411.76470588235
340403,219952,0.004413793103448276,0.007724137931034483,0.006,139250,109604,163636.36363636365
356023,200677,0.004413793103448276,0.007724137931034483,0.009,140147,93977,163636.36363636365
367617,197584,0.004413793103448276,0.007724137931034483,0.012,138587,82390,163636.36363636365
376848,193169,0.004413793103448276,0.007724137931034483,0.015,138432,73152,163636.36363636365
342843,211628,0.004413793103448276,0.008137931034482758,0.006,139165,107162,158241.75824175822
357928,212120,0.004413793103448276,0.008137931034482758,0.009,135059,92076,158241.75824175822
369187,208984,0.004413793103448276,0.008137931034482758,0.012,133310,80822,158241.75824175822
377872,204461,0.004413793103448276,0.008137931034482758,0.015,133090,72135,158241.75824175822
345173,230444,0.004413793103448276,0.008551724137931035,0.006,132077,104832,153191.48936170214
359657,214660,0.004413793103448276,0.008551724137931035,0.009,132285,90347,153191.48936170214
370368,221956,0.004413793103448276,0.008551724137931035,0.012,127535,79637,153191.48936170214
378934,220822,0.004413793103448276,0.008551724137931035,0.015,126081,71073,153191.48936170214
347490,215877,0.004413793103448276,0.00896551724137931,0.006,133446,102510,148453.6082474227
361215,214082,0.004413793103448276,0.00896551724137931,0.009,130810,88785,148453.6082474227
371663,225650,0.004413793103448276,0.00896551724137931,0.012,125079,78344,148453.6082474227
380049,218024,0.004413793103448276,0.00896551724137931,0.015,125755,69960,148453.6082474227
349572,243453,0.004413793103448276,0.009379310344827585,0.006,125155,100433,144000.0
362835,217949,0.004413793103448276,0.009379310344827585,0.009,128107,87174,144000.0
372942,234491,0.004413793103448276,0.009379310344827585,0.012,120844,77065,144000.0
381038,236052,0.004413793103448276,0.009379310344827585,0.015,118479,68971,144000.0
351564,250741,0.004413793103448276,0.009793103448275862,0.006,121421,98441,139805.82524271842
364352,241173,0.004413793103448276,0.009793103448275862,0.009,120055,85656,139805.82524271842
374131,245063,0.004413793103448276,0.009793103448275862,0.012,116109,75877,139805.82524271842
381927,238775,0.004413793103448276,0.009793103448275862,0.015,116340,68079,139805.82524271842
353632,266882,0.004413793103448276,0.010206896551724139,0.006,115768,96376,135849.05660377358
365993,238656,0.004413793103448276,0.010206896551724139,0.009,119124,84014,135849.05660377358
375314,241096,0.004413793103448276,0.010206896551724139,0.012,116158,74694,135849.05660377358
382856,248554,0.004413793103448276,0.010206896551724139,0.015,112118,67152,135849.05660377358
355501,261858,0.004413793103448276,0.010620689655172414,0.006,114973,94505,132110.09174311926
367285,254407,0.004413793103448276,0.010620689655172414,0.009,113431,82723,132110.09174311926
376485,250976,0.004413793103448276,0.010620689655172414,0.012,111987,73521,132110.09174311926
383824,237989,0.004413793103448276,0.010620689655172414,0.015,114569,66182,132110.09174311926
357408,265496,0.004413793103448276,0.011034482758620689,0.006,112508,92601,128571.42857142858
368843,257497,0.004413793103448276,0.011034482758620689,0.009,110928,81163,128571.42857142858
377577,262440,0.004413793103448276,0.011034482758620689,0.012,107271,72431,128571.42857142858
384688,254706,0.004413793103448276,0.011034482758620689,0.015,108067,65319,128571.42857142858
359079,272000,0.004413793103448276,0.011448275862068966,0.006,109501,90926,125217.39130434781
370048,256735,0.004413793103448276,0.011448275862068966,0.009,110042,79960,125217.39130434781
378794,262348,0.004413793103448276,0.011448275862068966,0.012,106116,71215,125217.39130434781
385586,261436,0.004413793103448276,0.011448275862068966,0.015,104946,64422,125217.39130434781
360747,283467,0.004413793103448276,0.01186206896551724,0.006,105435,89258,122033.89830508473
371329,261992,0.004413793103448276,0.01186206896551724,0.009,107111,78674,122033.89830508473
379671,267066,0.004413793103448276,0.01186206896551724,0.012,103759,70336,122033.89830508473
386432,258449,0.004413793103448276,0.01186206896551724,0.015,104948,63573,122033.89830508473
362460,261979,0.004413793103448276,0.012275862068965518,0.006,108392,87549,119008.26446280991
372777,273931,0.004413793103448276,0.012275862068965518,0.009,102960,77231,119008.26446280991
380723,278910,0.004413793103448276,0.012275862068965518,0.012,99235,69283,119008.26446280991
387262,269964,0.004413793103448276,0.012275862068965518,0.015,100297,62740,119008.26446280991
364074,279416,0.004413793103448276,0.012689655172413793,0.006,103389,85927,116129.03225806453
373947,274717,0.004413793103448276,0.012689655172413793,0.009,101454,76062,116129.03225806453
381807,277305,0.004413793103448276,0.012689655172413793,0.012,98703,68195,116129.03225806453
388145,271317,0.004413793103448276,0.012689655172413793,0.015,98845,61855,116129.03225806453
365453,288604,0.004413793103448276,0.01310344827586207,0.006,100175,84554,113385.82677165353
375140,287288,0.004413793103448276,0.01310344827586207,0.009,97016,74869,113385.82677165353
382653,278364,0.004413793103448276,0.01310344827586207,0.012,97413,67355,113385.82677165353
388886,280689,0.004413793103448276,0.01310344827586207,0.015,95024,61121,113385.82677165353
367008,286699,0.004413793103448276,0.013517241379310345,0.006,98951,83001,110769.23076923078
376242,277964,0.004413793103448276,0.013517241379310345,0.009,98304,73767,110769.23076923078
383722,286616,0.004413793103448276,0.013517241379310345,0.012,93931,66284,110769.23076923078
389655,283186,0.004413793103448276,0.013517241379310345,0.015,93524,60354,110769.23076923078
368316,296031,0.004413793103448276,0.01393103448275862,0.006,95790,81691,108270.67669172933
377292,283378,0.004413793103448276,0.01393103448275862,0.009,95761,72711,108270.67669172933
384521,293550,0.004413793103448276,0.01393103448275862,0.012,91080,65488,108270.67669172933
390335,296731,0.004413793103448276,0.01393103448275862,0.015,88499,59672,108270.67669172933
369864,297690,0.004413793103448276,0.014344827586206896,0.006,94237,80145,105882.35294117646
378374,297520,0.004413793103448276,0.014344827586206896,0.009,91300,71634,105882.35294117646
385409,300306,0.004413793103448276,0.014344827586206896,0.012,88352,64591,105882.35294117646
391107,286796,0.004413793103448276,0.014344827586206896,0.015,90868,58900,105882.35294117646
371016,288645,0.004413793103448276,0.014758620689655172,0.006,94614,78991,103597.12230215827
379453,304558,0.004413793103448276,0.014758620689655172,0.009,88456,70555,103597.12230215827
386364,297527,0.004413793103448276,0.014758620689655172,0.012,88316,63642,103597.12230215827
391883,289010,0.004413793103448276,0.014758620689655172,0.015,89380,58117,103597.12230215827
372308,285676,0.004413793103448276,0.015172413793103448,0.006,93847,77700,101408.45070422534
380604,296518,0.004413793103448276,0.015172413793103448,0.009,89433,69402,101408.45070422534
387049,299150,0.004413793103448276,0.015172413793103448,0.012,86935,62959,101408.45070422534
392530,296616,0.004413793103448276,0.015172413793103448,0.015,86321,57478,101408.45070422534
373518,298777,0.004413793103448276,0.015586206896551724,0.006,90502,76489,99310.3448275862
381472,302057,0.004413793103448276,0.015586206896551724,0.009,87186,68535,99310.3448275862
387900,300778,0.004413793103448276,0.015586206896551724,0.012,85770,62108,99310.3448275862
393160,299595,0.004413793103448276,0.015586206896551724,0.015,84630,56848,99310.3448275862
374741,308253,0.004413793103448276,0.016,0.006,87351,75264,97297.2972972973
382447,311252,0.004413793103448276,0.016,0.009,84241,67562,97297.2972972973
388761,304776,0.004413793103448276,0.016,0.012,83877,61248,97297.2972972973
393879,305633,0.004413793103448276,0.016,0.015,82256,56130,97297.2972972973
303366,74903,0.004827586206896552,0.004,0.006,212188,146638,246093.75
328077,81375,0.004827586206896552,0.004,0.009,204543,121925,246093.75
345702,81875,0.004827586206896552,0.004,0.012,200634,104298,246093.75
358768,76157,0.004827586206896552,0.004,0.015,200254,91240,246093.75
307309,102852,0.004827586206896552,0.004413793103448276,0.006,200279,142695,235074.62686567166
330941,91869,0.004827586206896552,0.004413793103448276,0.009,197923,119068,235074.62686567166
347794,91516,0.004827586206896552,0.004413793103448276,0.012,194601,102209,235074.62686567166
360274,88976,0.004827586206896552,0.004413793103448276,0.015,193220,89730,235074.62686567166
311121,116321,0.004827586206896552,0.004827586206896552,0.006,192713,138881,225000.0
333470,107957,0.004827586206896552,0.004827586206896552,0.009,189744,116538,225000.0
349760,99682,0.004827586206896552,0.004827586206896552,0.012,189272,100246,225000.0
361872,102468,0.004827586206896552,0.004827586206896552,0.015,186044,88137,225000.0
314666,133448,0.004827586206896552,0.005241379310344827,0.006,184233,135341,215753.42465753423
336028,111518,0.004827586206896552,0.005241379310344827,0.009,185750,113980,215753.42465753423
351638,105850,0.004827586206896552,0.005241379310344827,0.012,184852,98370,215753.42465753423
363284,117257,0.004827586206896552,0.005241379310344827,0.015,178560,86722,215753.42465753423
318125,137251,0.004827586206896552,0.005655172413793104,0.006,179962,131883,207236.84210526312
338584,134985,0.004827586206896552,0.005655172413793104,0.009,175580,111421,207236.84210526312
353250,133394,0.004827586206896552,0.005655172413793104,0.012,173004,96754,207236.84210526312
364637,124141,0.004827586206896552,0.005655172413793104,0.015,174200,85370,207236.84210526312
321305,168813,0.004827586206896552,0.006068965517241379,0.006,168593,128702,199367.08860759495
340851,146421,0.004827586206896552,0.006068965517241379,0.009,169602,109158,199367.08860759495
354999,139834,0.004827586206896552,0.006068965517241379,0.012,168716,95004,199367.08860759495
366047,141369,0.004827586206896552,0.006068965517241379,0.015,166130,83956,199367.08860759495
324404,173119,0.004827586206896552,0.006482758620689655,0.006,164387,125603,192073.1707317073
343123,158923,0.004827586206896552,0.006482758620689655,0.009,163400,106883,192073.1707317073
356857,145921,0.004827586206896552,0.006482758620689655,0.012,164761,93152,192073.1707317073
367371,144772,0.004827586206896552,0.006482758620689655,0.015,163260,82635,192073.1707317073
327431,173392,0.004827586206896552,0.006896551724137931,0.006,161309,122578,185294.1176470588
345091,177000,0.004827586206896552,0.006896551724137931,0.009,155540,104916,185294.1176470588
358314,173138,0.004827586206896552,0.006896551724137931,0.012,153604,91694,185294.1176470588
368652,165222,0.004827586206896552,0.006896551724137931,0.015,154251,81351,185294.1176470588
330132,179573,0.004827586206896552,0.007310344827586207,0.006,157177,119873,178977.2727272727
347148,186119,0.004827586206896552,0.007310344827586207,0.009,150655,102859,178977.2727272727
359957,178955,0.004827586206896552,0.007310344827586207,0.012,149926,90051,178977.2727272727
369845,169153,0.004827586206896552,0.007310344827586207,0.015,151410,80163,178977.2727272727
332786,202634,0.004827586206896552,0.007724137931034483,0.006,148940,117221,173076.9230769231
349078,187113,0.004827586206896552,0.007724137931034483,0.009,148298,100924,173076.9230769231
361418,172634,0.004827586206896552,0.007724137931034483,0.012,150419,88589,173076.9230769231
371105,180769,0.004827586206896552,0.007724137931034483,0.015,145724,78901,173076.9230769231
335360,201590,0.004827586206896552,0.008137931034482758,0.006,146817,114647,167553.1914893617
351027,193947,0.004827586206896552,0.008137931034482758,0.009,144401,98979,167553.1914893617
363066,196905,0.004827586206896552,0.008137931034482758,0.012,140735,86940,167553.1914893617
372392,186643,0.004827586206896552,0.008137931034482758,0.015,142258,77614,167553.1914893617
337809,208242,0.004827586206896552,0.008551724137931035,0.006,142685,112196,162371.13402061857
352862,214711,0.004827586206896552,0.008551724137931035,0.009,136537,97144,162371.13402061857
364342,207614,0.004827586206896552,0.008551724137931035,0.012,135845,85664,162371.13402061857
373529,206586,0.004827586206896552,0.008551724137931035,0.015,134131,76480,162371.13402061857
340303,213819,0.004827586206896552,0.00896551724137931,0.006,139021,109699,157500.0
354608,223810,0.004827586206896552,0.00896551724137931,0.009,132327,95399,157500.0
365709,202855,0.004827586206896552,0.00896551724137931,0.012,135885,84299,157500.0
374501,213845,0.004827586206896552,0.00896551724137931,0.015,130398,75508,157500.0
342408,219261,0.004827586206896552,0.009379310344827585,0.006,135592,107597,152912.62135922333
356293,224324,0.004827586206896552,0.009379310344827585,0.009,130474,93714,152912.62135922333
367034,214451,0.004827586206896552,0.009379310344827585,0.012,130721,82971,152912.62135922333
375618,213072,0.004827586206896552,0.009379310344827585,0.015,129412,74391,152912.62135922333
344510,224437,0.004827586206896552,0.009793103448275862,0.006,132207,105494,148584.90566037735
357957,232489,0.004827586206896552,0.009793103448275862,0.009,126587,92051,148584.90566037735
368322,220987,0.004827586206896552,0.009793103448275862,0.012,127265,81683,148584.90566037735
376559,219809,0.004827586206896552,0.009793103448275862,0.015,125906,73449,148584.90566037735
346788,242994,0.004827586206896552,0.010206896551724139,0.006,126157,103214,144495.4128440367
359633,228178,0.004827586206896552,0.010206896551724139,0.009,126076,90374,144495.4128440367
369605,237380,0.004827586206896552,0.010206896551724139,0.012,120853,80404,144495.4128440367
377735,232041,0.004827586206896552,0.010206896551724139,0.015,120702,72268,144495.4128440367
348753,241675,0.004827586206896552,0.010620689655172414,0.006,124772,101256,140625.00000000003
361184,233488,0.004827586206896552,0.010620689655172414,0.009,123103,88819,140625.00000000003
370937,228466,0.004827586206896552,0.010620689655172414,0.012,122394,79069,140625.00000000003
378550,235492,0.004827586206896552,0.010620689655172414,0.015,118389,71459,140625.00000000003
350719,261784,0.004827586206896552,0.011034482758620689,0.006,118300,99284,136956.52173913043
362562,246058,0.004827586206896552,0.011034482758620689,0.009,118096,87444,136956.52173913043
372089,245296,0.004827586206896552,0.011034482758620689,0.012,115850,77913,136956.52173913043
379535,237395,0.004827586206896552,0.011034482758620689,0.015,116831,70468,136956.52173913043
352443,266902,0.004827586206896552,0.011448275862068966,0.006,115479,97557,133474.57627118647
363981,255535,0.004827586206896552,0.011448275862068966,0.009,114304,86027,133474.57627118647
373107,251264,0.004827586206896552,0.011448275862068966,0.012,112939,76901,133474.57627118647
380475,251618,0.004827586206896552,0.011448275862068966,0.015,111043,69533,133474.57627118647
354128,246207,0.004827586206896552,0.01186206896551724,0.006,118388,95877,130165.28925619833
365323,264986,0.004827586206896552,0.01186206896551724,0.009,110489,84682,130165.28925619833
374348,264802,0.004827586206896552,0.01186206896551724,0.012,107888,75661,130165.28925619833
381411,251151,0.004827586206896552,0.01186206896551724,0.015,110346,68596,130165.28925619833
355906,280076,0.004827586206896552,0.012275862068965518,0.006,109485,94100,127016.12903225805
366738,270388,0.004827586206896552,0.012275862068965518,0.009,107712,83262,127016.12903225805
375400,261511,0.004827586206896552,0.012275862068965518,0.012,107802,74602,127016.12903225805
382319,258878,0.004827586206896552,0.012275862068965518,0.015,106825,67690,127016.12903225805
357595,256499,0.004827586206896552,0.012689655172413793,0.006,112882,92414,124015.74803149607
368024,267193,0.004827586206896552,0.012689655172413793,0.009,107370,81978,124015.74803149607
376349,268730,0.004827586206896552,0.012689655172413793,0.012,104594,73659,124015.74803149607
383234,266195,0.004827586206896552,0.012689655172413793,0.015,103608,66768,124015.74803149607
359136,284207,0.004827586206896552,0.01310344827586207,0.006,105601,90867,121153.84615384616
369227,254779,0.004827586206896552,0.01310344827586207,0.009,109162,80781,121153.84615384616
377367,274475,0.004827586206896552,0.01310344827586207,0.012,101953,72638,121153.84615384616
383961,271190,0.004827586206896552,0.01310344827586207,0.015,101080,66046,121153.84615384616
360687,279909,0.004827586206896552,0.013517241379310345,0.006,105283,89320,118421.05263157896
370551,282642,0.004827586206896552,0.013517241379310345,0.009,101045,79458,118421.05263157896
378348,285462,0.004827586206896552,0.013517241379310345,0.012,97828,71660,118421.05263157896
384855,267965,0.004827586206896552,0.013517241379310345,0.015,101258,65154,118421.05263157896
362138,280470,0.004827586206896552,0.01393103448275862,0.006,103556,87869,115808.82352941178
371689,275578,0.004827586206896552,0.01393103448275862,0.009,101756,78317,115808.82352941178
379310,256146,0.004827586206896552,0.01393103448275862,0.012,105184,70695,115808.82352941178
385559,277482,0.004827586206896552,0.01393103448275862,0.015,97419,64444,115808.82352941178
363781,291986,0.004827586206896552,0.014344827586206896,0.006,99894,86225,113309.35251798562
372943,268482,0.004827586206896552,0.014344827586206896,0.009,102143,77066,113309.35251798562
380325,285627,0.004827586206896552,0.014344827586206896,0.012,95760,69684,113309.35251798562
386425,274374,0.004827586206896552,0.014344827586206896,0.015,97625,63584,113309.35251798562
365047,294037,0.004827586206896552,0.014758620689655172,0.006,98464,84961,110915.49295774648
374010,289168,0.004827586206896552,0.014758620689655172,0.009,96269,75999,110915.49295774648
381292,275534,0.004827586206896552,0.014758620689655172,0.012,97824,68717,110915.49295774648
387101,286398,0.004827586206896552,0.014758620689655172,0.015,93219,62902,110915.49295774648
366369,284707,0.004827586206896552,0.015172413793103448,0.006,98955,83636,108620.6896551724
