charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.006693877551020408,0.007183673469387755,0.012,208600,116509,217058.82352941172
0.006693877551020408,0.007183673469387755,0.015,207365,104376,217058.82352941172
0.006693877551020408,0.0074285714285714285,0.006,209008,149681,213294.79768786128
0.006693877551020408,0.0074285714285714285,0.009,203758,130229,213294.79768786128
0.006693877551020408,0.0074285714285714285,0.012,204796,115387,213294.79768786128
0.006693877551020408,0.0074285714285714285,0.015,205101,103533,213294.79768786128
0.006693877551020408,0.007673469387755102,0.006,200380,147844,209659.0909090909
0.006693877551020408,0.007673469387755102,0.009,197818,129016,209659.0909090909
0.006693877551020408,0.007673469387755102,0.012,196249,114308,209659.0909090909
0.006693877551020408,0.007673469387755102,0.015,202295,102523,209659.0909090909
0.006693877551020408,0.007918367346938775,0.006,197069,146238,206145.2513966481
0.006693877551020408,0.007918367346938775,0.009,199770,127654,206145.2513966481
0.006693877551020408,0.007918367346938775,0.012,196141,113236,206145.2513966481
0.006693877551020408,0.007918367346938775,0.015,197518,101792,206145.2513966481
0.006693877551020408,0.00816326530612245,0.006,194622,144517,202747.25274725273
0.006693877551020408,0.00816326530612245,0.009,191233,126216,202747.25274725273
0.006693877551020408,0.00816326530612245,0.012,192639,112256,202747.25274725273
0.006693877551020408,0.00816326530612245,0.015,193664,100909,202747.25274725273
0.006693877551020408,0.008408163265306122,0.006,190121,142789,199459.45945945947
0.006693877551020408,0.008408163265306122,0.009,190794,124954,199459.45945945947
0.006693877551020408,0.008408163265306122,0.012,187877,111189,199459.45945945947
0.006693877551020408,0.008408163265306122,0.015,191228,100116,199459.45945945947
0.006693877551020408,0.008653061224489795,0.006,185676,141114,196276.5957446809
0.006693877551020408,0.008653061224489795,0.009,185245,123684,196276.5957446809
0.006693877551020408,0.008653061224489795,0.012,189766,110088,196276.5957446809
0.006693877551020408,0.008653061224489795,0.015,187838,99295,196276.5957446809
0.006693877551020408,0.00889795918367347,0.006,182875,139605,193193.71727748693
0.006693877551020408,0.00889795918367347,0.009,179824,122564,193193.71727748693
0.006693877551020408,0.00889795918367347,0.012,183203,109238,193193.71727748693
0.006693877551020408,0.00889795918367347,0.015,186313,98461,193193.71727748693
0.006693877551020408,0.009142857142857144,0.006,181232,138053,190206.1855670103
0.006693877551020408,0.009142857142857144,0.009,180855,121302,190206.1855670103
0.006693877551020408,0.009142857142857144,0.012,179139,108191,190206.1855670103
0.006693877551020408,0.009142857142857144,0.015,182350,97738,190206.1855670103
0.006693877551020408,0.009387755102040816,0.006,180418,136494,187309.64467005074
0.006693877551020408,0.009387755102040816,0.009,179567,120122,187309.64467005074
0.006693877551020408,0.009387755102040816,0.012,180991,107343,187309.64467005074
0.006693877551020408,0.009387755102040816,0.015,182442,96975,187309.64467005074
0.006693877551020408,0.009632653061224489,0.006,178554,134976,184500.0
0.006693877551020408,0.009632653061224489,0.009,174978,118889,184500.0
0.006693877551020408,0.009632653061224489,0.012,176211,106302,184500.0
0.006693877551020408,0.009632653061224489,0.015,180250,96236,184500.0
0.006693877551020408,0.009877551020408163,0.006,175261,133568,181773.39901477832
0.006693877551020408,0.009877551020408163,0.009,175273,117886,181773.39901477832
0.006693877551020408,0.009877551020408163,0.012,178220,105490,181773.39901477832
0.006693877551020408,0.009877551020408163,0.015,173769,95355,181773.39901477832
0.006693877551020408,0.010122448979591837,0.006,170753,132108,179126.213592233
0.006693877551020408,0.010122448979591837,0.009,172325,116731,179126.213592233
0.006693877551020408,0.010122448979591837,0.012,172054,104494,179126.213592233
0.006693877551020408,0.010122448979591837,0.015,174407,94760,179126.213592233
0.006693877551020408,0.01036734693877551,0.006,169392,130698,176555.02392344503
0.006693877551020408,0.01036734693877551,0.009,166475,115538,176555.02392344503
0.006693877551020408,0.01036734693877551,0.012,170942,103718,176555.02392344503
0.006693877551020408,0.01036734693877551,0.015,173464,93941,176555.02392344503
0.006693877551020408,0.010612244897959183,0.006,165689,129298,174056.6037735849
0.006693877551020408,0.010612244897959183,0.009,163435,114478,174056.6037735849
0.006693877551020408,0.010612244897959183,0.012,171604,102841,174056.6037735849
0.006693877551020408,0.010612244897959183,0.015,168728,93275,174056.6037735849
0.006693877551020408,0.010857142857142857,0.006,163947,127844,171627.90697674418
0.006693877551020408,0.010857142857142857,0.009,167567,113520,171627.90697674418
0.006693877551020408,0.010857142857142857,0.012,167599,101877,171627.90697674418
0.006693877551020408,0.010857142857142857,0.015,166307,92516,171627.90697674418
0.006693877551020408,0.011102040816326531,0.006,161515,126617,169266.05504587156
0.006693877551020408,0.011102040816326531,0.009,159873,112476,169266.05504587156
0.006693877551020408,0.011102040816326531,0.012,160544,101055,169266.05504587156
0.006693877551020408,0.011102040816326531,0.015,161542,91798,169266.05504587156
0.006693877551020408,0.011346938775510204,0.006,161777,125250,166968.32579185523
0.006693877551020408,0.011346938775510204,0.009,161602,111431,166968.32579185523
0.006693877551020408,0.011346938775510204,0.012,163843,100329,166968.32579185523
0.006693877551020408,0.011346938775510204,0.015,162944,91207,166968.32579185523
0.006693877551020408,0.011591836734693876,0.006,163731,124055,164732.1428571429
0.006693877551020408,0.011591836734693876,0.009,156910,110353,164732.1428571429
0.006693877551020408,0.011591836734693876,0.012,156683,99482,164732.1428571429
0.006693877551020408,0.011591836734693876,0.015,160299,90490,164732.1428571429
0.006693877551020408,0.01183673469387755,0.006,155162,122874,162555.06607929512
0.006693877551020408,0.01183673469387755,0.009,158755,109384,162555.06607929512
0.006693877551020408,0.01183673469387755,0.012,158345,98651,162555.06607929512
0.006693877551020408,0.01183673469387755,0.015,159555,89927,162555.06607929512
0.006693877551020408,0.012081632653061225,0.006,150862,121654,160434.78260869565
0.006693877551020408,0.012081632653061225,0.009,157640,108503,160434.78260869565
0.006693877551020408,0.012081632653061225,0.012,156008,97890,160434.78260869565
0.006693877551020408,0.012081632653061225,0.015,154443,89128,160434.78260869565
0.006693877551020408,0.012326530612244898,0.006,155907,120468,158369.09871244637
0.006693877551020408,0.012326530612244898,0.009,154478,107542,158369.09871244637
0.006693877551020408,0.012326530612244898,0.012,156619,97153,158369.09871244637
0.006693877551020408,0.012326530612244898,0.015,156685,88537,158369.09871244637
0.006693877551020408,0.01257142857142857,0.006,150226,119336,156355.93220338988
0.006693877551020408,0.01257142857142857,0.009,154306,106614,156355.93220338988
0.006693877551020408,0.01257142857142857,0.012,150635,96407,156355.93220338988
0.006693877551020408,0.01257142857142857,0.015,146987,87967,156355.93220338988
0.006693877551020408,0.012816326530612245,0.006,149498,118187,154393.30543933055
0.006693877551020408,0.012816326530612245,0.009,149091,105671,154393.30543933055
0.006693877551020408,0.012816326530612245,0.012,153069,95676,154393.30543933055
0.006693877551020408,0.012816326530612245,0.015,147691,87342,154393.30543933055
0.006693877551020408,0.013061224489795919,0.006,143818,117032,152479.3388429752
0.006693877551020408,0.013061224489795919,0.009,146823,104820,152479.3388429752
0.006693877551020408,0.013061224489795919,0.012,149705,94894,152479.3388429752
0.006693877551020408,0.013061224489795919,0.015,150388,86745,152479.3388429752
0.006693877551020408,0.013306122448979591,0.006,144204,115925,150612.2448979592
0.006693877551020408,0.013306122448979591,0.009,148831,103815,150612.2448979592
0.006693877551020408,0.013306122448979591,0.012,147152,94199,150612.2448979592
0.006693877551020408,0.013306122448979591,0.015,148337,86008,150612.2448979592
0.006693877551020408,0.013551020408163264,0.006,144406,114732,148790.32258064518
0.006693877551020408,0.013551020408163264,0.009,142831,102942,148790.32258064518
0.006693877551020408,0.013551020408163264,0.012,146496,93419,148790.32258064518
0.006693877551020408,0.013551020408163264,0.015,146587,85512,148790.32258064518
0.006693877551020408,0.013795918367346938,0.006,142577,113669,147011.95219123506
0.006693877551020408,0.013795918367346938,0.009,139517,102233,147011.95219123506
0.006693877551020408,0.013795918367346938,0.012,146461,92785,147011.95219123506
0.006693877551020408,0.013795918367346938,0.015,145312,84833,147011.95219123506
0.006693877551020408,0.014040816326530613,0.006,141207,112758,145275.5905511811
0.006693877551020408,0.014040816326530613,0.009,144570,101252,145275.5905511811
0.006693877551020408,0.014040816326530613,0.012,143619,92094,145275.5905511811
0.006693877551020408,0.014040816326530613,0.015,141868,84239,145275.5905511811
0.006693877551020408,0.014285714285714285,0.006,138765,111716,143579.766536965
0.006693877551020408,0.014285714285714285,0.009,138124,100466,143579.766536965
0.006693877551020408,0.014285714285714285,0.012,138255,91320,143579.766536965
0.006693877551020408,0.014285714285714285,0.015,142255,83752,143579.766536965
0.006693877551020408,0.014530612244897958,0.006,139967,110625,141923.07692307694
0.006693877551020408,0.014530612244897958,0.009,139140,99720,141923.07692307694
0.006693877551020408,0.014530612244897958,0.012,134807,90746,141923.07692307694
0.006693877551020408,0.014530612244897958,0.015,140864,83113,141923.07692307694
0.006693877551020408,0.014775510204081632,0.006,133377,109754,140304.1825095057
0.006693877551020408,0.014775510204081632,0.009,138459,98953,140304.1825095057
0.006693877551020408,0.014775510204081632,0.012,134104,90049,140304.1825095057
0.006693877551020408,0.014775510204081632,0.015,134308,82643,140304.1825095057
0.006693877551020408,0.015020408163265307,0.006,138386,108644,138721.8045112782
0.006693877551020408,0.015020408163265307,0.009,137629,98120,138721.8045112782
0.006693877551020408,0.015020408163265307,0.012,133532,89433,138721.8045112782
0.006693877551020408,0.015020408163265307,0.015,134693,82036,138721.8045112782
0.006693877551020408,0.015265306122448979,0.006,136720,107767,137174.7211895911
0.006693877551020408,0.015265306122448979,0.009,135802,97317,137174.7211895911
0.006693877551020408,0.015265306122448979,0.012,136122,88654,137174.7211895911
0.006693877551020408,0.015265306122448979,0.015,135731,81579,137174.7211895911
0.006693877551020408,0.015510204081632652,0.006,135414,106756,135661.76470588238
0.006693877551020408,0.015510204081632652,0.009,133660,96480,135661.76470588238
0.006693877551020408,0.015510204081632652,0.012,135218,88014,135661.76470588238
0.006693877551020408,0.015510204081632652,0.015,133745,80911,135661.76470588238
0.006693877551020408,0.015755102040816326,0.006,133233,105941,134181.81818181818
0.006693877551020408,0.015755102040816326,0.009,130753,95847,134181.81818181818
0.006693877551020408,0.015755102040816326,0.012,133228,87481,134181.81818181818
0.006693877551020408,0.015755102040816326,0.015,129654,80430,134181.81818181818
0.006693877551020408,0.016,0.006,130300,105070,132733.81294964027
0.006693877551020408,0.016,0.009,131448,95123,132733.81294964027
0.006693877551020408,0.016,0.012,130629,86870,132733.81294964027
0.006693877551020408,0.016,0.015,131341,79969,132733.81294964027
0.0069387755102040816,0.004,0.006,251010,184368,285447.7611940298
0.0069387755102040816,0.004,0.009,243119,156677,285447.7611940298
0.0069387755102040816,0.004,0.012,237659,136231,285447.7611940298
0.0069387755102040816,0.004,0.015,233649,120483,285447.7611940298
0.0069387755102040816,0.0042448979591836735,0.006,247662,181663,279197.08029197075
0.0069387755102040816,0.0042448979591836735,0.009,240453,154716,279197.08029197075
0.0069387755102040816,0.0042448979591836735,0.012,235943,134764,279197.08029197075
0.0069387755102040816,0.0042448979591836735,0.015,232081,119335,279197.08029197075
0.0069387755102040816,0.004489795918367347,0.006,244290,179293,273214.2857142857
0.0069387755102040816,0.004489795918367347,0.009,238517,152841,273214.2857142857
0.0069387755102040816,0.004489795918367347,0.012,234134,133356,273214.2857142857
0.0069387755102040816,0.004489795918367347,0.015,229994,118219,273214.2857142857
0.0069387755102040816,0.0047346938775510205,0.006,241998,176759,267482.5174825175
0.0069387755102040816,0.0047346938775510205,0.009,235988,151128,267482.5174825175
0.0069387755102040816,0.0047346938775510205,0.012,231263,131961,267482.5174825175
0.0069387755102040816,0.0047346938775510205,0.015,227799,117112,267482.5174825175
0.0069387755102040816,0.004979591836734694,0.006,239503,174253,261986.301369863
0.0069387755102040816,0.004979591836734694,0.009,233866,149326,261986.301369863
0.0069387755102040816,0.004979591836734694,0.012,231911,130645,261986.301369863
0.0069387755102040816,0.004979591836734694,0.015,227295,116075,261986.301369863
0.0069387755102040816,0.005224489795918367,0.006,237241,172029,256711.4093959731
0.0069387755102040816,0.005224489795918367,0.009,231286,147578,256711.4093959731
0.0069387755102040816,0.005224489795918367,0.012,228754,129301,256711.4093959731
0.0069387755102040816,0.005224489795918367,0.015,225818,115029,256711.4093959731
0.0069387755102040816,0.005469387755102041,0.006,232878,169592,251644.73684210525
0.0069387755102040816,0.005469387755102041,0.009,230291,145940,251644.73684210525
0.0069387755102040816,0.005469387755102041,0.012,228761,127930,251644.73684210525
0.0069387755102040816,0.005469387755102041,0.015,223829,113888,251644.73684210525
0.0069387755102040816,0.005714285714285714,0.006,231695,167538,246774.19354838703
0.0069387755102040816,0.005714285714285714,0.009,231117,144253,246774.19354838703
0.0069387755102040816,0.005714285714285714,0.012,228285,126723,246774.19354838703
0.0069387755102040816,0.005714285714285714,0.015,222346,112975,246774.19354838703
0.0069387755102040816,0.005959183673469388,0.006,230256,165180,242088.6075949367
0.0069387755102040816,0.005959183673469388,0.009,228164,142548,242088.6075949367
0.0069387755102040816,0.005959183673469388,0.012,224420,125361,242088.6075949367
0.0069387755102040816,0.005959183673469388,0.015,220494,112021,242088.6075949367
0.0069387755102040816,0.006204081632653061,0.006,227679,163139,237577.63975155284
0.0069387755102040816,0.006204081632653061,0.009,225797,141054,237577.63975155284
0.0069387755102040816,0.006204081632653061,0.012,223464,124263,237577.63975155284
0.0069387755102040816,0.006204081632653061,0.015,220347,110957,237577.63975155284
0.0069387755102040816,0.006448979591836735,0.006,225008,161105,233231.70731707313
0.0069387755102040816,0.006448979591836735,0.009,223128,139549,233231.70731707313
0.0069387755102040816,0.006448979591836735,0.012,221740,123065,233231.70731707313
0.0069387755102040816,0.006448979591836735,0.015,219508,109938,233231.70731707313
0.0069387755102040816,0.006693877551020408,0.006,222674,158989,229041.91616766466
0.0069387755102040816,0.006693877551020408,0.009,218995,138042,229041.91616766466
0.0069387755102040816,0.006693877551020408,0.012,219621,121814,229041.91616766466
0.0069387755102040816,0.006693877551020408,0.015,218426,109121,229041.91616766466
0.0069387755102040816,0.0069387755102040816,0.006,219797,157162,225000.0
0.0069387755102040816,0.0069387755102040816,0.009,218499,136555,225000.0
0.0069387755102040816,0.0069387755102040816,0.012,217407,120736,225000.0
0.0069387755102040816,0.0069387755102040816,0.015,214474,108181,225000.0
0.0069387755102040816,0.007183673469387755,0.006,215544,155125,221098.26589595375
0.0069387755102040816,0.007183673469387755,0.009,211863,135139,221098.26589595375
0.0069387755102040816,0.007183673469387755,0.012,211519,119612,221098.26589595375
0.0069387755102040816,0.007183673469387755,0.015,210790,107283,221098.26589595375
0.0069387755102040816,0.0074285714285714285,0.006,210705,153409,217329.54545454547
0.0069387755102040816,0.0074285714285714285,0.009,209299,133580,217329.54545454547
0.0069387755102040816,0.0074285714285714285,0.012,209129,118398,217329.54545454547
0.0069387755102040816,0.0074285714285714285,0.015,207100,106270,217329.54545454547
0.0069387755102040816,0.007673469387755102,0.006,204848,151587,213687.15083798883
0.0069387755102040816,0.007673469387755102,0.009,204620,132323,213687.15083798883
0.0069387755102040816,0.007673469387755102,0.012,205536,117433,213687.15083798883
0.0069387755102040816,0.007673469387755102,0.015,201023,105442,213687.15083798883
0.0069387755102040816,0.007918367346938775,0.006,200749,149729,210164.83516483515
0.0069387755102040816,0.007918367346938775,0.009,204449,130958,210164.83516483515
0.0069387755102040816,0.007918367346938775,0.012,199072,116333,210164.83516483515
0.0069387755102040816,0.007918367346938775,0.015,202011,104653,210164.83516483515
0.0069387755102040816,0.00816326530612245,0.006,197660,147918,206756.75675675675
0.0069387755102040816,0.00816326530612245,0.009,194006,129512,206756.75675675675
0.0069387755102040816,0.00816326530612245,0.012,195523,115244,206756.75675675675
0.0069387755102040816,0.00816326530612245,0.015,195349,103728,206756.75675675675
0.0069387755102040816,0.008408163265306122,0.006,196542,146244,203457.44680851063
0.0069387755102040816,0.008408163265306122,0.009,194062,128200,203457.44680851063
0.0069387755102040816,0.008408163265306122,0.012,192127,114280,203457.44680851063
0.0069387755102040816,0.008408163265306122,0.015,194560,102834,203457.44680851063
0.0069387755102040816,0.008653061224489795,0.006,191633,144709,200261.78010471203
0.0069387755102040816,0.008653061224489795,0.009,194686,126919,200261.78010471203
0.0069387755102040816,0.008653061224489795,0.012,190149,113234,200261.78010471203
0.0069387755102040816,0.008653061224489795,0.015,190404,102128,200261.78010471203
0.0069387755102040816,0.00889795918367347,0.006,187909,143099,197164.94845360826
0.0069387755102040816,0.00889795918367347,0.009,188168,125791,197164.94845360826
0.0069387755102040816,0.00889795918367347,0.012,186354,112136,197164.94845360826
0.0069387755102040816,0.00889795918367347,0.015,187497,101305,197164.94845360826
0.0069387755102040816,0.009142857142857144,0.006,186523,141473,194162.43654822334
0.0069387755102040816,0.009142857142857144,0.009,182057,124474,194162.43654822334
0.0069387755102040816,0.009142857142857144,0.012,188943,111258,194162.43654822334
0.0069387755102040816,0.009142857142857144,0.015,187751,100541,194162.43654822334
0.0069387755102040816,0.009387755102040816,0.006,183166,139872,191249.99999999997
0.0069387755102040816,0.009387755102040816,0.009,182893,123362,191249.99999999997
0.0069387755102040816,0.009387755102040816,0.012,183199,110174,191249.99999999997
0.0069387755102040816,0.009387755102040816,0.015,185947,99756,191249.99999999997
0.0069387755102040816,0.009632653061224489,0.006,179018,138285,188423.64532019704
0.0069387755102040816,0.009632653061224489,0.009,178655,122186,188423.64532019704
0.0069387755102040816,0.009632653061224489,0.012,175928,109347,188423.64532019704
0.0069387755102040816,0.009632653061224489,0.015,176826,98991,188423.64532019704
0.0069387755102040816,0.009877551020408163,0.006,180410,136930,185679.6116504854
0.0069387755102040816,0.009877551020408163,0.009,176751,121016,185679.6116504854
0.0069387755102040816,0.009877551020408163,0.012,175282,108364,185679.6116504854
0.0069387755102040816,0.009877551020408163,0.015,179043,98088,185679.6116504854
0.0069387755102040816,0.010122448979591837,0.006,176916,135483,183014.3540669856
0.0069387755102040816,0.010122448979591837,0.009,172976,119886,183014.3540669856
0.0069387755102040816,0.010122448979591837,0.012,172583,107464,183014.3540669856
0.0069387755102040816,0.010122448979591837,0.015,176899,97388,183014.3540669856
0.0069387755102040816,0.01036734693877551,0.006,173453,134041,180424.5283018868
0.0069387755102040816,0.01036734693877551,0.009,171202,118764,180424.5283018868
0.0069387755102040816,0.01036734693877551,0.012,173497,106632,180424.5283018868
0.0069387755102040816,0.01036734693877551,0.015,170503,96639,180424.5283018868
0.0069387755102040816,0.010612244897959183,0.006,172361,132606,177906.97674418602
0.0069387755102040816,0.010612244897959183,0.009,169923,117596,177906.97674418602
0.0069387755102040816,0.010612244897959183,0.012,170337,105704,177906.97674418602
0.0069387755102040816,0.010612244897959183,0.015,169802,95970,177906.97674418602
0.0069387755102040816,0.010857142857142857,0.006,165459,131215,175458.71559633024
0.0069387755102040816,0.010857142857142857,0.009,169029,116473,175458.71559633024
0.0069387755102040816,0.010857142857142857,0.012,169183,104838,175458.71559633024
0.0069387755102040816,0.010857142857142857,0.015,171339,95234,175458.71559633024
0.0069387755102040816,0.011102040816326531,0.006,165951,129883,173076.92307692306
0.0069387755102040816,0.011102040816326531,0.009,164019,115425,173076.92307692306
0.0069387755102040816,0.011102040816326531,0.012,162296,103972,173076.92307692306
0.0069387755102040816,0.011102040816326531,0.015,166644,94498,173076.92307692306
0.0069387755102040816,0.011346938775510204,0.006,167485,128535,170758.92857142858
0.0069387755102040816,0.011346938775510204,0.009,165866,114506,170758.92857142858
0.0069387755102040816,0.011346938775510204,0.012,167406,103186,170758.92857142858
0.0069387755102040816,0.011346938775510204,0.015,164773,93834,170758.92857142858
0.0069387755102040816,0.011591836734693876,0.006,164894,127397,168502.20264317183
0.0069387755102040816,0.011591836734693876,0.009,162648,113494,168502.20264317183
0.0069387755102040816,0.011591836734693876,0.012,166881,102222,168502.20264317183
0.0069387755102040816,0.011591836734693876,0.015,165336,93172,168502.20264317183
0.0069387755102040816,0.01183673469387755,0.006,162161,126023,166304.34782608692
0.0069387755102040816,0.01183673469387755,0.009,159738,112484,166304.34782608692
0.0069387755102040816,0.01183673469387755,0.012,161454,101533,166304.34782608692
0.0069387755102040816,0.01183673469387755,0.015,164330,92520,166304.34782608692
0.0069387755102040816,0.012081632653061225,0.006,157305,124768,164163.09012875534
0.0069387755102040816,0.012081632653061225,0.009,159933,111487,164163.09012875534
0.0069387755102040816,0.012081632653061225,0.012,161319,100723,164163.09012875534
0.0069387755102040816,0.012081632653061225,0.015,161563,91750,164163.09012875534
0.0069387755102040816,0.012326530612244898,0.006,156803,123550,162076.27118644066
0.0069387755102040816,0.012326530612244898,0.009,160241,110554,162076.27118644066
0.0069387755102040816,0.012326530612244898,0.012,158320,99942,162076.27118644066
0.0069387755102040816,0.012326530612244898,0.015,159889,91108,162076.27118644066
0.0069387755102040816,0.01257142857142857,0.006,156247,122476,160041.84100418413
0.0069387755102040816,0.01257142857142857,0.009,158201,109605,160041.84100418413
0.0069387755102040816,0.01257142857142857,0.012,157323,99155,160041.84100418413
0.0069387755102040816,0.01257142857142857,0.015,158255,90454,160041.84100418413
0.0069387755102040816,0.012816326530612245,0.006,154874,121321,158057.85123966937
0.0069387755102040816,0.012816326530612245,0.009,155254,108650,158057.85123966937
0.0069387755102040816,0.012816326530612245,0.012,152515,98425,158057.85123966937
0.0069387755102040816,0.012816326530612245,0.015,151978,89894,158057.85123966937
0.0069387755102040816,0.013061224489795919,0.006,148180,120054,156122.44897959183
0.0069387755102040816,0.013061224489795919,0.009,153515,107759,156122.44897959183
0.0069387755102040816,0.013061224489795919,0.012,151086,97625,156122.44897959183
0.0069387755102040816,0.013061224489795919,0.015,154723,89289,156122.44897959183
0.0069387755102040816,0.013306122448979591,0.006,150976,118958,154233.87096774194
0.0069387755102040816,0.013306122448979591,0.009,146783,106833,154233.87096774194
0.0069387755102040816,0.013306122448979591,0.012,151449,96899,154233.87096774194
0.0069387755102040816,0.013306122448979591,0.015,144920,88553,154233.87096774194
0.0069387755102040816,0.013551020408163264,0.006,149008,117980,152390.43824701195
0.0069387755102040816,0.013551020408163264,0.009,147632,105954,152390.43824701195
0.0069387755102040816,0.013551020408163264,0.012,150519,96084,152390.43824701195
0.0069387755102040816,0.013551020408163264,0.015,149083,88047,152390.43824701195
0.0069387755102040816,0.013795918367346938,0.006,145977,116884,150590.55118110238
0.0069387755102040816,0.013795918367346938,0.009,144178,105021,150590.55118110238
0.0069387755102040816,0.013795918367346938,0.012,143377,95453,150590.55118110238
0.0069387755102040816,0.013795918367346938,0.015,145321,87420,150590.55118110238
0.0069387755102040816,0.014040816326530613,0.006,144548,115796,148832.6848249027
0.0069387755102040816,0.014040816326530613,0.009,143257,104222,148832.6848249027
0.0069387755102040816,0.014040816326530613,0.012,147565,94738,148832.6848249027
0.0069387755102040816,0.014040816326530613,0.015,146340,86743,148832.6848249027
0.0069387755102040816,0.014285714285714285,0.006,145771,114637,147115.38461538462
0.0069387755102040816,0.014285714285714285,0.009,142153,103373,147115.38461538462
0.0069387755102040816,0.014285714285714285,0.012,140536,93999,147115.38461538462
0.0069387755102040816,0.014285714285714285,0.015,146256,86244,147115.38461538462
0.0069387755102040816,0.014530612244897958,0.006,140045,113760,145437.26235741447
0.0069387755102040816,0.014530612244897958,0.009,141775,102575,145437.26235741447
0.0069387755102040816,0.014530612244897958,0.012,143785,93238,145437.26235741447
0.0069387755102040816,0.014530612244897958,0.015,141967,85703,145437.26235741447
0.0069387755102040816,0.014775510204081632,0.006,142643,112685,143796.992481203
0.0069387755102040816,0.014775510204081632,0.009,143000,101688,143796.992481203
0.0069387755102040816,0.014775510204081632,0.012,143055,92674,143796.992481203
0.0069387755102040816,0.014775510204081632,0.015,143188,84994,143796.992481203
0.0069387755102040816,0.015020408163265307,0.006,140271,111741,142193.30855018587
0.0069387755102040816,0.015020408163265307,0.009,139144,100803,142193.30855018587
0.0069387755102040816,0.015020408163265307,0.012,141253,92016,142193.30855018587
0.0069387755102040816,0.015020408163265307,0.015,139306,84580,142193.30855018587
0.0069387755102040816,0.015265306122448979,0.006,135970,110762,140625.0
0.0069387755102040816,0.015265306122448979,0.009,139744,100131,140625.0
0.0069387755102040816,0.015265306122448979,0.012,137779,91299,140625.0
0.0069387755102040816,0.015265306122448979,0.015,139586,83976,140625.0
0.0069387755102040816,0.015510204081632652,0.006,131797,109852,139090.9090909091
0.0069387755102040816,0.015510204081632652,0.009,130280,99232,139090.9090909091
0.0069387755102040816,0.015510204081632652,0.012,138183,90706,139090.9090909091
0.0069387755102040816,0.015510204081632652,0.015,137565,83442,139090.9090909091
0.0069387755102040816,0.015755102040816326,0.006,134283,108822,137589.92805755395
0.0069387755102040816,0.015755102040816326,0.009,135051,98578,137589.92805755395
0.0069387755102040816,0.015755102040816326,0.012,133170,89958,137589.92805755395
0.0069387755102040816,0.015755102040816326,0.015,136601,82907,137589.92805755395
0.0069387755102040816,0.016,0.006,131612,107978,136120.9964412811
0.0069387755102040816,0.016,0.009,133512,97862,136120.9964412811
0.0069387755102040816,0.016,0.012,130583,89431,136120.9964412811
0.0069387755102040816,0.016,0.015,131628,82251,136120.9964412811
0.007183673469387755,0.004,0.006,253077,188101,289051.09489051095
0.007183673469387755,0.004,0.009,244998,160258,289051.09489051095
0.007183673469387755,0.004,0.012,239529,139494,289051.09489051095
0.007183673469387755,0.004,0.015,235232,123536,289051.09489051095
0.007183673469387755,0.0042448979591836735,0.006,249515,185546,282857.14285714284
0.007183673469387755,0.0042448979591836735,0.009,242624,158303,282857.14285714284
0.007183673469387755,0.0042448979591836735,0.012,236848,138085,282857.14285714284
0.007183673469387755,0.0042448979591836735,0.015,233738,122323,282857.14285714284
0.007183673469387755,0.004489795918367347,0.006,247030,183032,276923.07692307694
0.007183673469387755,0.004489795918367347,0.009,241059,156450,276923.07692307694
0.007183673469387755,0.004489795918367347,0.012,235574,136633,276923.07692307694
0.007183673469387755,0.004489795918367347,0.015,230975,121139,276923.07692307694
0.007183673469387755,0.0047346938775510205,0.006,244253,180516,271232.87671232875
0.007183673469387755,0.0047346938775510205,0.009,238307,154505,271232.87671232875
0.007183673469387755,0.0047346938775510205,0.012,233468,135122,271232.87671232875
0.007183673469387755,0.0047346938775510205,0.015,230268,120120,271232.87671232875
0.007183673469387755,0.004979591836734694,0.006,241477,177968,265771.8120805369
0.007183673469387755,0.004979591836734694,0.009,236092,152803,265771.8120805369
0.007183673469387755,0.004979591836734694,0.012,231608,133877,265771.8120805369
0.007183673469387755,0.004979591836734694,0.015,233464,119079,265771.8120805369
0.007183673469387755,0.005224489795918367,0.006,239084,175720,260526.3157894737
0.007183673469387755,0.005224489795918367,0.009,233481,151101,260526.3157894737
0.007183673469387755,0.005224489795918367,0.012,230373,132517,260526.3157894737
0.007183673469387755,0.005224489795918367,0.015,228385,117946,260526.3157894737
0.007183673469387755,0.005469387755102041,0.006,236609,173365,255483.87096774194
0.007183673469387755,0.005469387755102041,0.009,232810,149279,255483.87096774194
0.007183673469387755,0.005469387755102041,0.012,231765,131187,255483.87096774194
0.007183673469387755,0.005469387755102041,0.015,227792,116921,255483.87096774194
0.007183673469387755,0.005714285714285714,0.006,237212,171055,250632.9113924051
0.007183673469387755,0.005714285714285714,0.009,231970,147621,250632.9113924051
0.007183673469387755,0.005714285714285714,0.012,229015,129863,250632.9113924051
0.007183673469387755,0.005714285714285714,0.015,223707,115946,250632.9113924051
0.007183673469387755,0.005959183673469388,0.006,232670,168934,245962.73291925463
0.007183673469387755,0.005959183673469388,0.009,226979,146077,245962.73291925463
0.007183673469387755,0.005959183673469388,0.012,223798,128626,245962.73291925463
0.007183673469387755,0.005959183673469388,0.015,220369,114889,245962.73291925463
0.007183673469387755,0.006204081632653061,0.006,229811,166844,241463.41463414635
0.007183673469387755,0.006204081632653061,0.009,228010,144488,241463.41463414635
0.007183673469387755,0.006204081632653061,0.012,223892,127301,241463.41463414635
