charge_rate,discharge_rate,AI_computation,offload,no_offload,best_offload
0.0001,0.0035137931034482763,0.0034,8577,4715,8301.526717557252
0.0001,0.0035137931034482763,0.0045000000000000005,8525,4069,8301.526717557252
0.0001,0.0035137931034482763,0.005600000000000001,8574,3567,8301.526717557252
0.0001,0.0035137931034482763,0.0067,8427,3201,8301.526717557252
0.0001,0.0035137931034482763,0.0078000000000000005,8211,2882,8301.526717557252
0.0001,0.0035137931034482763,0.0089,8295,2630,8301.526717557252
0.0001,0.0035137931034482763,0.01,8161,2415,8301.526717557252
0.0001,0.003855172413793104,0.0001,8271,8098,7585.004359197907
0.0001,0.003855172413793104,0.0012000000000000001,8143,6417,7585.004359197907
0.0001,0.003855172413793104,0.0023,8019,5291,7585.004359197907
0.0001,0.003855172413793104,0.0034,7856,4499,7585.004359197907
0.0001,0.003855172413793104,0.0045000000000000005,7855,3890,7585.004359197907
0.0001,0.003855172413793104,0.005600000000000001,7850,3457,7585.004359197907
0.0001,0.003855172413793104,0.0067,7856,3097,7585.004359197907
0.0001,0.003855172413793104,0.0078000000000000005,7740,2808,7585.004359197907
0.0001,0.003855172413793104,0.0089,7520,2559,7585.004359197907
0.0001,0.003855172413793104,0.01,7754,2342,7585.004359197907
0.0001,0.004196551724137932,0.0001,7649,7492,6982.343499197431
0.0001,0.004196551724137932,0.0012000000000000001,7488,6014,6982.343499197431
0.0001,0.004196551724137932,0.0023,7381,5004,6982.343499197431
0.0001,0.004196551724137932,0.0034,7392,4285,6982.343499197431
0.0001,0.004196551724137932,0.0045000000000000005,7325,3746,6982.343499197431
0.0001,0.004196551724137932,0.005600000000000001,7094,3316,6982.343499197431
0.0001,0.004196551724137932,0.0067,7105,2990,6982.343499197431
0.0001,0.004196551724137932,0.0078000000000000005,7113,2735,6982.343499197431
0.0001,0.004196551724137932,0.0089,7122,2487,6982.343499197431
0.0001,0.004196551724137932,0.01,6990,2304,6982.343499197431
0.0001,0.00453793103448276,0.0001,7103,6954,6468.401486988847
0.0001,0.00453793103448276,0.0012000000000000001,6975,5654,6468.401486988847
0.0001,0.00453793103448276,0.0023,6954,4753,6468.401486988847
0.0001,0.00453793103448276,0.0034,6892,4103,6468.401486988847
0.0001,0.00453793103448276,0.0045000000000000005,6882,3601,6468.401486988847
0.0001,0.00453793103448276,0.005600000000000001,6688,3207,6468.401486988847
0.0001,0.00453793103448276,0.0067,6624,2915,6468.401486988847
0.0001,0.00453793103448276,0.0078000000000000005,6605,2631,6468.401486988847
0.0001,0.00453793103448276,0.0089,6665,2417,6468.401486988847
0.0001,0.00453793103448276,0.01,6553,2236,6468.401486988847
0.0001,0.004879310344827587,0.0001,6652,6518,6024.930747922438
0.0001,0.004879310344827587,0.0012000000000000001,6565,5362,6024.930747922438
0.0001,0.004879310344827587,0.0023,6545,4536,6024.930747922438
0.0001,0.004879310344827587,0.0034,6479,3926,6024.930747922438
0.0001,0.004879310344827587,0.0045000000000000005,6446,3460,6024.930747922438
0.0001,0.004879310344827587,0.005600000000000001,6231,3099,6024.930747922438
0.0001,0.004879310344827587,0.0067,6300,2809,6024.930747922438
